"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.730663787E1,-1.106680483E-1,-9.752247810E0,2.123630047E-2
3.730912256E1,-1.489532143E-1,-9.752247810E0,5.234299600E-2
3.731160730E1,-1.250249892E-1,-9.747462273E0,4.995017126E-2
3.731409204E1,-9.631111473E-2,-9.740283966E0,-2.691925503E-3
3.731657959E1,-1.250249892E-1,-9.699605942E0,2.123630047E-2
3.731906433E1,-1.010967568E-1,-9.723533630E0,3.320041299E-2
3.732154902E1,-1.298106313E-1,-9.718748093E0,3.798605874E-2
3.732403376E1,-9.870393574E-2,-9.687641144E0,4.037888348E-2
3.732651844E1,-9.391828626E-2,-9.699605942E0,1.645065658E-2
3.732900318E1,-1.130608693E-1,-9.709177017E0,4.516452923E-2
3.733148792E1,-6.520441920E-2,-9.680462837E0,3.798605874E-2
3.733397261E1,-6.999006122E-2,-9.697213173E0,2.362912335E-2
3.733645735E1,-8.195417374E-2,-9.687641144E0,3.798605874E-2
3.733894204E1,-5.802594870E-2,-9.673284531E0,5.712864175E-2
3.734142678E1,-6.041877344E-2,-9.709177017E0,3.080759197E-2
3.734391152E1,-7.956135273E-2,-9.678070068E0,3.559323773E-2
3.734639355E1,-5.324030295E-2,-9.692427635E0,4.277170449E-2
3.734887829E1,-4.366901144E-2,-9.675677299E0,4.755735025E-2
3.735136297E1,-5.084748194E-2,-9.682855606E0,6.191428751E-2
3.735384771E1,-3.170489892E-2,-9.713962555E0,4.277170449E-2
3.735633240E1,-2.931207791E-2,-9.706784248E0,3.320041299E-2
3.735881714E1,1.794616925E-3,-9.725926399E0,1.884347759E-2
3.736130183E1,-1.016949583E-2,-9.754640579E0,1.405783277E-2
3.736378657E1,-2.213360928E-2,-9.754640579E0,6.879365072E-3
3.736627131E1,-7.776673418E-3,-9.759426117E0,1.405783277E-2
3.736875599E1,-1.734796353E-2,-9.699605942E0,-2.991028305E-4
3.737124073E1,6.580262445E-3,-9.735498428E0,9.272187948E-3
3.737372547E1,6.580262445E-3,-9.742676735E0,3.798605874E-2
3.737621006E1,2.333002165E-2,-9.725926399E0,2.123630047E-2
3.737869474E1,2.093719877E-2,-9.735498428E0,2.602194622E-2
3.738117948E1,-2.991028363E-3,-9.694820404E0,-1.226321608E-2
3.738366417E1,4.965107143E-2,-9.733105659E0,-1.226321608E-2
3.738614891E1,1.615155302E-2,-9.709177017E0,1.166501082E-2
3.738863360E1,-2.991028363E-3,-9.737891197E0,2.362912335E-2
3.739111834E1,6.580262445E-3,-9.685248375E0,6.879365072E-3
3.739360303E1,1.615155302E-2,-9.706784248E0,-5.054837838E-2
3.739608777E1,-1.256231871E-2,-9.682855606E0,-3.140579537E-2
3.739857245E1,-5.383851007E-3,-9.678070068E0,9.272187948E-3
3.740105719E1,1.615155302E-2,-9.675677299E0,2.362912335E-2
3.740354188E1,3.050848842E-2,-9.678070068E0,-2.183450572E-2
3.740602709E1,-2.213360928E-2,-9.692427635E0,-2.901297435E-2
3.740851178E1,1.794616925E-3,-9.656535149E0,-3.379862010E-2
3.741099652E1,-7.776673418E-3,-9.682855606E0,-2.183450572E-2
3.741348120E1,1.854437590E-2,-9.661320686E0,-4.815555736E-2
3.741596594E1,4.187439568E-3,-9.654142380E0,-4.336991161E-2
3.741845063E1,-3.888336942E-2,-9.661320686E0,-3.619144112E-2
3.742093537E1,-5.563312769E-2,-9.699605942E0,2.362912335E-2
3.742342006E1,-2.931207791E-2,-9.663713455E0,-4.097708687E-2
3.742590480E1,1.794616925E-3,-9.632606506E0,-9.870393202E-3
3.742838948E1,-3.170489892E-2,-9.627820969E0,-3.140579537E-2
3.743087422E1,-6.520441920E-2,-9.613464355E0,-5.054837838E-2
3.743335891E1,-6.041877344E-2,-9.611071587E0,-6.251249462E-2
3.743584480E1,-5.802594870E-2,-9.642177582E0,-2.183450572E-2
3.743832948E1,-5.324030295E-2,-9.625428200E0,-2.662015148E-2
3.744081422E1,-6.999006122E-2,-9.599106789E0,-4.336991161E-2
3.744329891E1,-7.477571070E-2,-9.601499557E0,-4.336991161E-2
3.744578365E1,-7.477571070E-2,-9.620642662E0,-1.944168471E-2
3.744826834E1,-5.563312769E-2,-9.646963120E0,-3.858426586E-2
3.745075308E1,-6.281159073E-2,-9.630213737E0,-1.465603895E-2
3.745323777E1,-6.041877344E-2,-9.649356842E0,-5.084747914E-3
3.745572251E1,-5.563312769E-2,-9.687641144E0,-2.183450572E-2
3.745820719E1,-6.999006122E-2,-9.687641144E0,-2.183450572E-2
3.746069193E1,-5.802594870E-2,-9.711569786E0,-2.183450572E-2
3.746317662E1,-9.152546525E-2,-9.701998711E0,-2.422732860E-2
3.746566021E1,-7.956135273E-2,-9.721140862E0,-3.619144112E-2
3.746814490E1,-6.281159073E-2,-9.754640579E0,-2.991028305E-4
3.747062964E1,-5.802594870E-2,-9.757033348E0,2.093719784E-3
3.747311433E1,-9.391828626E-2,-9.838688850E0,-2.662015148E-2
3.747559907E1,-5.324030295E-2,-9.891330719E0,1.405783277E-2
3.747808376E1,-9.152546525E-2,-9.865009308E0,9.272187948E-3
3.748056849E1,-8.913264424E-2,-9.910472870E0,1.405783277E-2
3.748305318E1,-5.802594870E-2,-9.936794281E0,3.559323773E-2
3.748553792E1,-7.238288224E-2,-9.958329201E0,2.362912335E-2
3.748802261E1,-8.434699476E-2,-9.960722923E0,4.995017126E-2
3.749050735E1,-8.673982322E-2,-9.946365356E0,4.277170449E-2
3.749299204E1,-7.477571070E-2,-9.946365356E0,1.166501082E-2
3.749547589E1,-1.010967568E-1,-9.987043381E0,5.473581702E-2
3.749796058E1,-9.631111473E-2,-9.960722923E0,5.712864175E-2
3.750044532E1,-6.041877344E-2,-1.000857925E1,5.952146277E-2
3.750293000E1,-3.649054468E-2,-9.946365356E0,5.473581702E-2
3.750541474E1,-7.477571070E-2,-9.970293999E0,4.037888348E-2
3.750789943E1,-6.041877344E-2,-9.994221687E0,5.952146277E-2
3.751038417E1,-7.716853172E-2,-9.960722923E0,8.105687052E-2
3.751286886E1,-9.391828626E-2,-9.941579819E0,6.191428751E-2
3.751535360E1,-1.034895778E-1,-9.953543663E0,8.584251255E-2
3.751783829E1,-1.130608693E-1,-1.001097202E1,6.909275055E-2
3.752032303E1,-7.716853172E-2,-9.991828918E0,3.798605874E-2
3.752280771E1,-8.195417374E-2,-1.001575756E1,7.148557901E-2
3.752529198E1,-8.434699476E-2,-9.987043381E0,3.798605874E-2
3.752777667E1,-1.154536903E-1,-9.977472305E0,3.320041299E-2
3.753026141E1,-7.477571070E-2,-9.987043381E0,6.430710852E-2
3.753274610E1,-6.999006122E-2,-9.979865074E0,7.387840003E-2
3.753523084E1,-7.716853172E-2,-9.965508461E0,4.277170449E-2
3.753771553E1,-6.999006122E-2,-9.955936432E0,8.823533356E-2
3.754020026E1,-8.913264424E-2,-9.958329201E0,9.062815458E-2
3.754268495E1,-7.956135273E-2,-9.924830437E0,4.995017126E-2
3.754516969E1,-8.195417374E-2,-9.891330719E0,5.712864175E-2
3.754765438E1,-6.759724021E-2,-9.915258408E0,4.516452923E-2
3.755013912E1,-6.759724021E-2,-9.920044899E0,3.559323773E-2
3.755262381E1,-6.999006122E-2,-9.908080101E0,5.712864175E-2
3.755510943E1,-6.281159073E-2,-9.898509026E0,4.516452923E-2
3.755759412E1,-6.759724021E-2,-9.891330719E0,5.952146277E-2
3.756007886E1,-5.563312769E-2,-9.891330719E0,5.712864175E-2
3.756256355E1,-6.999006122E-2,-9.900901794E0,2.841476910E-2
3.756504829E1,-1.034895778E-1,-9.905687332E0,3.320041299E-2
3.756753297E1,-9.391828626E-2,-9.915258408E0,3.320041299E-2
3.757001771E1,-7.238288224E-2,-9.917651176E0,3.320041299E-2
3.757250240E1,-6.520441920E-2,-9.929615974E0,4.037888348E-2
3.757498714E1,-7.477571070E-2,-9.888937950E0,-5.054837838E-2
3.757747183E1,-1.345962733E-1,-9.927223206E0,-9.870393202E-3
3.757995657E1,-1.106680483E-1,-9.960722923E0,3.080759197E-2
3.758244126E1,-9.631111473E-2,-9.943972588E0,-7.477570791E-3
3.758491594E1,-1.058823988E-1,-9.910472870E0,6.879365072E-3
3.758740063E1,-1.130608693E-1,-9.900901794E0,-2.183450572E-2
3.758988537E1,-9.152546525E-2,-9.917651176E0,1.166501082E-2
3.759237006E1,-9.631111473E-2,-9.910472870E0,1.166501082E-2
3.759485480E1,-1.010967568E-1,-9.936794281E0,1.405783277E-2
3.759733948E1,-7.956135273E-2,-9.915258408E0,1.405783277E-2
3.759982422E1,-8.673982322E-2,-9.934401512E0,-2.183450572E-2
3.760230891E1,-4.606183618E-2,-9.915258408E0,-2.183450572E-2
3.760479365E1,-7.716853172E-2,-9.910472870E0,6.879365072E-3
3.760727834E1,-9.631111473E-2,-9.900901794E0,9.272187948E-3
3.760976308E1,-5.324030295E-2,-9.927223206E0,6.879365072E-3
3.761224776E1,-5.563312769E-2,-9.943972588E0,-9.870393202E-3
3.761474266E1,-5.802594870E-2,-9.951150894E0,2.362912335E-2
3.761722735E1,-4.606183618E-2,-9.948758125E0,-2.691925503E-3
3.761971209E1,-6.520441920E-2,-9.965508461E0,9.272187948E-3
3.762219678E1,-4.127619043E-2,-9.953543663E0,1.166501082E-2
3.762468152E1,-2.213360928E-2,-9.970293999E0,2.123630047E-2
3.762716620E1,-2.213360928E-2,-9.951150894E0,2.123630047E-2
3.762965094E1,-2.931207791E-2,-9.965508461E0,1.884347759E-2
3.763213563E1,-5.383851007E-3,-9.951150894E0,3.080759197E-2
3.763462037E1,-5.802594870E-2,-9.982257843E0,3.559323773E-2
3.763710506E1,-4.606183618E-2,-9.977472305E0,3.559323773E-2
3.763958980E1,-4.127619043E-2,-9.958329201E0,-1.465603895E-2
3.764207448E1,-4.127619043E-2,-9.936794281E0,2.362912335E-2
3.764457313E1,-2.213360928E-2,-9.948758125E0,4.277170449E-2
3.764705782E1,-1.016949583E-2,-9.963115692E0,1.884347759E-2
3.764954256E1,-5.383851007E-3,-9.943972588E0,2.841476910E-2
3.765202724E1,-2.691925503E-2,-9.963115692E0,2.841476910E-2
3.765451198E1,-3.409772366E-2,-9.967901230E0,4.516452923E-2
3.765699667E1,-1.734796353E-2,-9.941579819E0,2.123630047E-2
3.765948141E1,-1.016949583E-2,-9.972686768E0,4.486542661E-3
3.766196610E1,-3.409772366E-2,-9.958329201E0,2.362912335E-2
3.766445084E1,-2.691925503E-2,-9.955936432E0,3.798605874E-2
3.766693553E1,-2.213360928E-2,-9.946365356E0,2.602194622E-2
3.766942026E1,-2.691925503E-2,-9.922437668E0,4.755735025E-2
3.767190495E1,-3.409772366E-2,-9.946365356E0,2.123630047E-2
3.767439037E1,-3.170489892E-2,-9.967901230E0,4.755735025E-2
3.767687506E1,-1.974078640E-2,-9.939187050E0,2.123630047E-2
3.767935980E1,-3.649054468E-2,-9.939187050E0,4.516452923E-2
3.768184448E1,-1.734796353E-2,-9.922437668E0,2.602194622E-2
3.768432922E1,-2.691925503E-2,-9.948758125E0,-2.691925503E-3
3.768681391E1,-3.888336942E-2,-9.915258408E0,2.123630047E-2
3.768929865E1,-3.649054468E-2,-9.943972588E0,2.123630047E-2
3.769178334E1,-5.802594870E-2,-9.951150894E0,2.602194622E-2
3.769426803E1,-5.324030295E-2,-9.910472870E0,1.884347759E-2
3.769675276E1,-4.127619043E-2,-9.932008743E0,-2.422732860E-2
3.769923750E1,-8.434699476E-2,-9.936794281E0,-1.704886183E-2
3.770172219E1,-6.999006122E-2,-9.910472870E0,-5.084747914E-3
3.770420990E1,-7.477571070E-2,-9.912865639E0,-5.084747914E-3
3.770669459E1,-1.082752272E-1,-9.915258408E0,2.123630047E-2
3.770917933E1,-6.999006122E-2,-9.912865639E0,4.486542661E-3
3.771166402E1,-7.716853172E-2,-9.910472870E0,-2.691925503E-3
3.771414876E1,-7.716853172E-2,-9.893723488E0,-1.226321608E-2
3.771663344E1,-7.716853172E-2,-9.874580383E0,2.093719784E-3
3.771911818E1,-1.010967568E-1,-9.912865639E0,-2.422732860E-2
3.772160287E1,-1.010967568E-1,-9.881759644E0,-5.084747914E-3
3.772408761E1,-1.274178028E-1,-9.860223770E0,1.884347759E-2
3.772657230E1,-9.391828626E-2,-9.850652695E0,4.486542661E-3
3.772905704E1,-8.434699476E-2,-9.855438232E0,6.879365072E-3
3.773154172E1,-1.178465188E-1,-9.872187614E0,-1.226321608E-2
3.773402245E1,-8.913264424E-2,-9.862616539E0,6.879365072E-3
3.773650714E1,-1.178465188E-1,-9.829116821E0,4.486542661E-3
3.773899188E1,-1.274178028E-1,-9.833903313E0,6.879365072E-3
3.774147657E1,-1.417747438E-1,-9.817152977E0,2.093719784E-3
3.774396131E1,-1.274178028E-1,-9.766604424E0,-9.870393202E-3
3.774644599E1,-1.034895778E-1,-9.790832520E0,-1.226321608E-2
3.774893073E1,-1.034895778E-1,-9.795618057E0,6.879365072E-3
3.775141542E1,-1.369891018E-1,-9.761818886E0,2.841476910E-2
3.775390016E1,-1.130608693E-1,-9.759426117E0,-2.991028305E-4
3.775638485E1,-8.195417374E-2,-9.692427635E0,4.755735025E-2
3.775886959E1,-1.226321608E-1,-9.721140862E0,2.362912335E-2
3.776135428E1,-1.322034448E-1,-9.704391479E0,2.841476910E-2
3.776382620E1,-1.034895778E-1,-9.694820404E0,4.037888348E-2
3.776631089E1,-1.202393398E-1,-9.718748093E0,2.362912335E-2
3.776879563E1,-1.417747438E-1,-9.716355324E0,1.884347759E-2
3.777128032E1,-9.870393574E-2,-9.718748093E0,2.362912335E-2
3.777376506E1,-1.202393398E-1,-9.706784248E0,3.320041299E-2
3.777624974E1,-1.298106313E-1,-9.699605942E0,1.645065658E-2
3.777873448E1,-1.345962733E-1,-9.742676735E0,2.123630047E-2
3.778121917E1,-1.058823988E-1,-9.742676735E0,-9.870393202E-3
3.778370391E1,-1.202393398E-1,-9.733105659E0,6.430710852E-2
3.778618860E1,-1.465603858E-1,-9.766604424E0,5.234299600E-2
3.778867334E1,-1.250249892E-1,-9.766604424E0,7.148557901E-2
3.779115803E1,-1.058823988E-1,-9.759426117E0,8.105687052E-2
3.779364089E1,-1.322034448E-1,-9.800403595E0,2.602194622E-2
3.779612558E1,-1.250249892E-1,-9.798010826E0,6.669992954E-2
3.779861032E1,-1.010967568E-1,-9.800403595E0,5.234299600E-2
3.780109500E1,-7.956135273E-2,-9.788438797E0,4.755735025E-2
3.780357974E1,-1.058823988E-1,-9.778867722E0,5.234299600E-2
3.780606443E1,-9.391828626E-2,-9.809974670E0,4.755735025E-2
3.780854917E1,-7.238288224E-2,-9.836296082E0,6.430710852E-2
3.781103386E1,-7.238288224E-2,-9.798010826E0,4.277170449E-2
3.781351860E1,-6.281159073E-2,-9.831509590E0,5.712864175E-2
3.781600329E1,-7.716853172E-2,-9.850652695E0,2.123630047E-2
3.781848803E1,-6.281159073E-2,-9.836296082E0,5.952146277E-2
3.782097271E1,-5.802594870E-2,-9.879366875E0,5.952146277E-2
3.782345724E1,-8.913264424E-2,-9.903294563E0,3.320041299E-2
3.782594193E1,-8.434699476E-2,-9.936794281E0,3.559323773E-2
3.782842667E1,-7.238288224E-2,-9.946365356E0,2.362912335E-2
3.783091136E1,-3.409772366E-2,-9.965508461E0,4.277170449E-2
3.783339610E1,-6.759724021E-2,-1.000618649E1,2.841476910E-2
3.783588079E1,-6.520441920E-2,-9.991828918E0,2.123630047E-2
3.783836553E1,-5.802594870E-2,-9.989436150E0,1.645065658E-2
3.784085021E1,-5.802594870E-2,-1.000618649E1,6.879365072E-3
3.784333495E1,-5.563312769E-2,-1.006152058E1,-2.991028305E-4
3.784581964E1,-2.452643216E-2,-1.005912685E1,1.884347759E-2
3.784830438E1,-3.649054468E-2,-1.009741211E1,-1.944168471E-2
3.785078907E1,-2.452643216E-2,-1.011416245E1,4.486542661E-3
3.785327526E1,-4.366901144E-2,-1.015723324E1,4.037888348E-2
3.785575995E1,-7.716853172E-2,-1.015005493E1,2.093719784E-3
3.785824469E1,-5.324030295E-2,-1.016441154E1,-2.991028305E-4
3.786072938E1,-7.956135273E-2,-1.019791126E1,-1.465603895E-2
3.786321412E1,-3.409772366E-2,-1.022183895E1,-1.226321608E-2
3.786569881E1,-6.999006122E-2,-1.018355370E1,-2.691925503E-3
3.786818355E1,-9.152546525E-2,-1.019791126E1,9.272187948E-3
3.787066823E1,-4.366901144E-2,-1.020508957E1,1.645065658E-2
3.787315297E1,-6.759724021E-2,-1.021226788E1,3.080759197E-2
3.787563766E1,-9.152546525E-2,-1.016919708E1,1.884347759E-2
3.787812240E1,-8.434699476E-2,-1.017637539E1,-2.691925503E-3
3.788060709E1,-8.434699476E-2,-1.021705341E1,3.320041299E-2
3.788309209E1,-6.041877344E-2,-1.014766216E1,3.559323773E-2
3.788557678E1,-1.082752272E-1,-1.013809013E1,4.516452923E-2
3.788806152E1,-8.673982322E-2,-1.015723324E1,4.037888348E-2
3.789054620E1,-6.999006122E-2,-1.016201878E1,2.362912335E-2
3.789303094E1,-6.999006122E-2,-1.015244770E1,1.884347759E-2
3.789551563E1,-7.477571070E-2,-1.012612629E1,1.884347759E-2
3.789800037E1,-9.631111473E-2,-1.012134075E1,-2.991028305E-4
3.790048511E1,-8.913264424E-2,-1.011176968E1,4.037888348E-2
3.790296980E1,-9.391828626E-2,-1.008544827E1,6.430710852E-2
3.790545454E1,-1.178465188E-1,-1.007587719E1,4.277170449E-2
3.790793922E1,-9.870393574E-2,-1.004716301E1,-5.084747914E-3
3.791042396E1,-1.106680483E-1,-1.002532864E1,4.037888348E-2
3.791291079E1,-7.716853172E-2,-9.999007225E0,5.712864175E-2
3.791539547E1,-7.477571070E-2,-1.003011417E1,2.093719784E-3
3.791788021E1,-1.106680483E-1,-1.000618649E1,2.602194622E-2
3.792036490E1,-8.913264424E-2,-9.963115692E0,2.841476910E-2
3.792284964E1,-6.759724021E-2,-9.979865074E0,6.879365072E-3
3.792533433E1,-8.434699476E-2,-9.984650612E0,4.995017126E-2
3.792781907E1,-7.238288224E-2,-9.955936432E0,3.080759197E-2
3.793030381E1,-5.324030295E-2,-9.905687332E0,2.362912335E-2
3.793278849E1,-2.691925503E-2,-9.932008743E0,2.602194622E-2
3.793527323E1,-7.716853172E-2,-9.920044899E0,4.486542661E-3
3.793775792E1,-1.058823988E-1,-9.876974106E0,2.362912335E-2
3.794024266E1,-1.082752272E-1,-9.872187614E0,2.123630047E-2
3.794272422E1,-5.563312769E-2,-9.853045464E0,1.884347759E-2
3.794520891E1,-6.520441920E-2,-9.826724052E0,-2.691925503E-3
3.794769365E1,-4.366901144E-2,-9.812367439E0,-1.704886183E-2
3.795017834E1,-4.845465720E-2,-9.807581902E0,-3.379862010E-2
3.795266308E1,-3.170489892E-2,-9.793225288E0,-2.183450572E-2
3.795514776E1,-1.974078640E-2,-9.795618057E0,-7.477570791E-3
3.795763250E1,-4.845465720E-2,-9.783653259E0,-2.422732860E-2
3.796011724E1,-5.802594870E-2,-9.788438797E0,-2.183450572E-2
3.796260193E1,-3.170489892E-2,-9.795618057E0,-1.226321608E-2
3.796508667E1,-2.452643216E-2,-9.790832520E0,-1.465603895E-2
3.796757136E1,-1.495514158E-2,-9.771689415E0,-1.465603895E-2
3.797005610E1,-5.802594870E-2,-9.776474953E0,-3.858426586E-2
3.797254396E1,-1.256231871E-2,-9.831509590E0,-2.662015148E-2
3.797502865E1,-3.409772366E-2,-9.826724052E0,-2.422732860E-2
3.797751339E1,-4.606183618E-2,-9.788438797E0,-4.336991161E-2
3.797999808E1,-2.213360928E-2,-9.788438797E0,-2.662015148E-2
3.798248282E1,-3.888336942E-2,-9.795618057E0,-4.336991161E-2
3.798496750E1,-4.845465720E-2,-9.829116821E0,-7.208377868E-2
3.798745224E1,-3.170489892E-2,-9.850652695E0,-5.533402413E-2
3.798993698E1,-5.563312769E-2,-9.836296082E0,-4.336991161E-2
3.799242167E1,-6.041877344E-2,-9.869794846E0,-3.858426586E-2
3.799490641E1,-4.845465720E-2,-9.850652695E0,-3.140579537E-2
3.799739110E1,-5.802594870E-2,-9.927223206E0,-2.422732860E-2
3.799987584E1,-1.154536903E-1,-9.932008743E0,-2.691925503E-3
3.800236167E1,-1.369891018E-1,-9.917651176E0,-1.465603895E-2
3.800484636E1,-9.870393574E-2,-9.946365356E0,2.093719784E-3
3.800733110E1,-1.154536903E-1,-9.958329201E0,-9.870393202E-3
3.800981579E1,-1.369891018E-1,-1.000618649E1,2.123630047E-2
3.801230053E1,-1.226321608E-1,-1.003489971E1,2.093719784E-3
3.801478521E1,-1.298106313E-1,-1.005194855E1,2.841476910E-2
3.801726995E1,-1.923231184E-1,-1.004477024E1,6.879365072E-3
3.801975469E1,-1.731805354E-1,-1.008784103E1,1.884347759E-2
3.802223938E1,-1.707877219E-1,-1.010219765E1,3.559323773E-2
3.802472412E1,-1.827518344E-1,-1.010219765E1,8.584251255E-2
3.802720881E1,-1.971087605E-1,-1.009980488E1,7.148557901E-2
3.802969349E1,-1.875374764E-1,-1.010459137E1,3.320041299E-2
3.803217365E1,-2.186441720E-1,-1.013330460E1,6.909275055E-2
3.803465834E1,-2.138585299E-1,-1.011655521E1,1.097707376E-1
3.803714308E1,-1.851446480E-1,-1.011894798E1,1.025922745E-1
3.803962777E1,-2.018944174E-1,-1.008784103E1,1.049850956E-1
3.804211251E1,-2.018944174E-1,-1.007348442E1,8.105687052E-2
3.804459719E1,-2.090728730E-1,-1.008066273E1,9.302098304E-2
3.804708193E1,-2.138585299E-1,-1.006152058E1,1.097707376E-1
3.804956667E1,-2.306082845E-1,-1.000379372E1,1.145563871E-1
3.805205136E1,-1.971087605E-1,-1.000857925E1,1.145563871E-1
3.805453610E1,-2.114657015E-1,-9.994221687E0,1.265204996E-1
3.805702079E1,-2.306082845E-1,-9.948758125E0,1.001994461E-1
3.805950553E1,-2.210369855E-1,-9.955936432E0,1.001994461E-1
3.806198964E1,-1.971087605E-1,-9.876974106E0,1.313061416E-1
3.806447433E1,-1.609173268E-1,-9.879366875E0,1.169492081E-1
3.806695907E1,-1.657029688E-1,-9.867402077E0,8.823533356E-2
3.806944376E1,-1.707877219E-1,-9.833903313E0,1.169492081E-1
3.807192849E1,-1.683948934E-1,-9.826724052E0,1.097707376E-1
3.807441318E1,-1.537388563E-1,-9.795618057E0,7.627122104E-2
3.807689792E1,-1.417747438E-1,-9.769296646E0,1.025922745E-1
3.807938266E1,-1.274178028E-1,-9.805189133E0,1.025922745E-1
3.808186735E1,-1.417747438E-1,-9.759426117E0,1.049850956E-1
3.808435209E1,-1.513460279E-1,-9.769296646E0,1.265204996E-1
3.808683678E1,-1.322034448E-1,-9.733105659E0,1.025922745E-1
3.808932152E1,-9.631111473E-2,-9.742676735E0,6.909275055E-2
3.809180698E1,-1.106680483E-1,-9.704391479E0,6.669992954E-2
3.809429167E1,-1.106680483E-1,-9.721140862E0,9.780662507E-2
3.809677641E1,-9.152546525E-2,-9.711569786E0,5.712864175E-2
3.809926110E1,-7.477571070E-2,-9.730711937E0,4.995017126E-2
3.810174584E1,-6.041877344E-2,-9.701998711E0,9.062815458E-2
3.810423053E1,-6.281159073E-2,-9.737891197E0,4.516452923E-2
3.810671527E1,-6.999006122E-2,-9.747462273E0,3.559323773E-2
3.810920001E1,-2.452643216E-2,-9.749855042E0,4.277170449E-2
3.811168469E1,-7.238288224E-2,-9.769296646E0,4.486542661E-3
3.811416943E1,-9.631111473E-2,-9.769296646E0,2.362912335E-2
3.811665412E1,-4.606183618E-2,-9.802796364E0,2.602194622E-2
3.811913886E1,-6.041877344E-2,-9.790832520E0,-2.662015148E-2
3.812162402E1,-5.802594870E-2,-9.798010826E0,-5.084747914E-3
3.812410870E1,-5.563312769E-2,-9.819545746E0,-1.944168471E-2
3.812659344E1,-5.324030295E-2,-9.817152977E0,-4.336991161E-2
3.812907813E1,-7.238288224E-2,-9.826724052E0,1.884347759E-2
3.813156287E1,-5.563312769E-2,-9.833903313E0,2.093719784E-3
3.813404756E1,-8.434699476E-2,-9.860223770E0,-1.944168471E-2
3.813653230E1,-8.913264424E-2,-9.855438232E0,4.486542661E-3
3.813901698E1,-9.870393574E-2,-9.884152412E0,-2.691925503E-3
3.814150172E1,-9.391828626E-2,-9.862616539E0,6.879365072E-3
3.814398646E1,-6.281159073E-2,-9.874580383E0,-7.477570791E-3
3.814647115E1,-5.084748194E-2,-9.910472870E0,-3.140579537E-2
3.814895589E1,-7.716853172E-2,-9.869794846E0,2.093719784E-3
3.815144105E1,-9.631111473E-2,-9.888937950E0,4.995017126E-2
3.815392573E1,-7.477571070E-2,-9.908080101E0,1.884347759E-2
3.815641047E1,-8.195417374E-2,-9.898509026E0,-4.336991161E-2
3.815889516E1,-1.226321608E-1,-9.876974106E0,6.879365072E-3
3.816137990E1,-9.870393574E-2,-9.857831001E0,3.559323773E-2
3.816386459E1,-9.631111473E-2,-9.898509026E0,-2.991028305E-4
3.816634933E1,-9.391828626E-2,-9.888937950E0,1.166501082E-2
3.816883407E1,-9.152546525E-2,-9.838688850E0,6.909275055E-2
3.817131876E1,-9.391828626E-2,-9.833903313E0,4.995017126E-2
3.817380349E1,-9.870393574E-2,-9.809974670E0,2.123630047E-2
3.817628818E1,-7.716853172E-2,-9.788438797E0,9.272187948E-3
3.817877292E1,-1.010967568E-1,-9.802796364E0,3.080759197E-2
3.818125829E1,-1.465603858E-1,-9.786046028E0,-2.691925503E-3
3.818374297E1,-1.250249892E-1,-9.809974670E0,4.037888348E-2
3.818622771E1,-1.082752272E-1,-9.802796364E0,2.841476910E-2
3.818871240E1,-6.520441920E-2,-9.821938515E0,4.277170449E-2
3.819119714E1,-1.058823988E-1,-9.812367439E0,2.362912335E-2
3.819368183E1,-9.631111473E-2,-9.761818886E0,5.473581702E-2
3.819616657E1,-1.082752272E-1,-9.807581902E0,3.559323773E-2
3.819865131E1,-7.716853172E-2,-9.795618057E0,1.405783277E-2
3.820113599E1,-4.606183618E-2,-9.771689415E0,1.166501082E-2
3.820362073E1,-6.759724021E-2,-9.795618057E0,-2.691925503E-3
3.820610542E1,-8.913264424E-2,-9.821938515E0,-1.704886183E-2
3.820859016E1,-6.041877344E-2,-9.841081619E0,4.516452923E-2
3.821107558E1,-2.691925503E-2,-9.831509590E0,9.272187948E-3
3.821356027E1,-4.845465720E-2,-9.872187614E0,3.320041299E-2
3.821604501E1,-5.802594870E-2,-9.872187614E0,4.037888348E-2
3.821852969E1,-1.016949583E-2,-9.879366875E0,-3.619144112E-2
3.822101443E1,-3.409772366E-2,-9.896116257E0,-2.691925503E-3
3.822349912E1,-4.845465720E-2,-9.891330719E0,2.362912335E-2
3.822598386E1,-3.649054468E-2,-9.917651176E0,-2.691925503E-3
3.822846860E1,-3.888336942E-2,-9.955936432E0,6.879365072E-3
3.823095329E1,-3.170489892E-2,-9.941579819E0,-1.465603895E-2
3.823343803E1,-1.734796353E-2,-9.958329201E0,4.486542661E-3
3.823592271E1,-2.931207791E-2,-9.996614456E0,4.486542661E-3
3.823840745E1,-1.256231871E-2,-9.982257843E0,-7.477570791E-3
3.824088886E1,-4.366901144E-2,-1.001097202E1,-1.704886183E-2
3.824337355E1,-6.041877344E-2,-1.000857925E1,-2.901297435E-2
3.824585829E1,-6.759724021E-2,-9.955936432E0,-2.991028305E-4
3.824834297E1,-5.084748194E-2,-9.963115692E0,2.093719784E-3
3.825082771E1,-6.520441920E-2,-9.982257843E0,-7.477570791E-3
3.825331240E1,-6.520441920E-2,-9.943972588E0,-2.901297435E-2
3.825579714E1,-5.084748194E-2,-9.922437668E0,-5.054837838E-2
3.825828188E1,-4.606183618E-2,-9.920044899E0,-6.490531564E-2
