"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.040372611E2,3.235645220E-2,3.675054014E-2,1.355509013E-1
1.040397458E2,3.555215150E-2,3.675054014E-2,1.387466043E-1
1.040422307E2,3.235645220E-2,3.888100386E-2,1.387466043E-1
1.040447155E2,3.342168778E-2,3.675054014E-2,1.398118287E-1
1.040472002E2,3.874785081E-2,3.781577200E-2,1.408770680E-1
1.040496850E2,3.874785081E-2,3.675054014E-2,1.440727711E-1
1.040521698E2,3.342168778E-2,3.888100386E-2,1.430075318E-1
1.040546546E2,3.661738336E-2,3.675054014E-2,1.419423074E-1
1.040571393E2,3.555215150E-2,3.888100386E-2,1.430075318E-1
1.040596241E2,3.235645220E-2,3.568530455E-2,1.440727711E-1
1.040621089E2,3.235645220E-2,3.781577200E-2,1.462032348E-1
1.040645936E2,3.448691964E-2,3.781577200E-2,1.472684592E-1
1.040670784E2,3.448691964E-2,4.101147130E-2,1.462032348E-1
1.040695632E2,3.448691964E-2,3.994623944E-2,1.451379955E-1
1.040720457E2,3.235645220E-2,3.888100386E-2,1.462032348E-1
1.040745304E2,3.342168778E-2,3.888100386E-2,1.472684592E-1
1.040770152E2,3.555215150E-2,3.781577200E-2,1.462032348E-1
1.040795000E2,3.448691964E-2,3.781577200E-2,1.451379955E-1
1.040819847E2,3.129122034E-2,3.994623944E-2,1.472684592E-1
1.040844695E2,2.916075476E-2,3.781577200E-2,1.483336985E-1
1.040869542E2,2.809552103E-2,3.675054014E-2,1.483336985E-1
1.040894390E2,3.129122034E-2,3.888100386E-2,1.515294015E-1
1.040919238E2,3.022598661E-2,4.101147130E-2,1.483336985E-1
1.040944086E2,2.916075476E-2,3.994623944E-2,1.493989378E-1
1.040968934E2,2.703028731E-2,4.101147130E-2,1.493989378E-1
1.040993781E2,2.809552103E-2,3.994623944E-2,1.504641622E-1
1.041018626E2,2.596505545E-2,4.207670316E-2,1.504641622E-1
1.041043473E2,2.703028731E-2,4.314193875E-2,1.504641622E-1
1.041068321E2,2.489982173E-2,4.207670316E-2,1.483336985E-1
1.041093169E2,2.170412242E-2,3.994623944E-2,1.472684592E-1
1.041118016E2,2.170412242E-2,3.994623944E-2,1.472684592E-1
1.041142864E2,2.489982173E-2,3.994623944E-2,1.493989378E-1
1.041167712E2,2.276935615E-2,4.420717061E-2,1.525946259E-1
1.041192560E2,2.383458801E-2,4.314193875E-2,1.525946259E-1
1.041217408E2,2.170412242E-2,4.207670316E-2,1.525946259E-1
1.041242255E2,2.170412242E-2,4.314193875E-2,1.536598653E-1
1.041267103E2,1.957365684E-2,4.314193875E-2,1.515294015E-1
1.041291950E2,1.850842312E-2,4.314193875E-2,1.515294015E-1
1.041316807E2,1.531272475E-2,4.207670316E-2,1.493989378E-1
1.041341655E2,1.744319126E-2,4.101147130E-2,1.525946259E-1
1.041366502E2,1.744319126E-2,4.101147130E-2,1.504641622E-1
1.041391350E2,1.744319126E-2,4.101147130E-2,1.483336985E-1
1.041416198E2,1.957365684E-2,4.420717061E-2,1.472684592E-1
1.041441046E2,1.850842312E-2,4.207670316E-2,1.462032348E-1
1.041465893E2,1.637795754E-2,3.994623944E-2,1.483336985E-1
1.041490741E2,1.850842312E-2,4.420717061E-2,1.493989378E-1
1.041515589E2,1.850842312E-2,4.101147130E-2,1.451379955E-1
1.041540436E2,1.637795754E-2,4.101147130E-2,1.451379955E-1
1.041565284E2,1.637795754E-2,3.994623944E-2,1.430075318E-1
1.041590132E2,1.637795754E-2,4.101147130E-2,1.430075318E-1
1.041614962E2,1.424749196E-2,4.207670316E-2,1.398118287E-1
1.041639810E2,1.424749196E-2,4.101147130E-2,1.387466043E-1
1.041664657E2,1.637795754E-2,4.101147130E-2,1.387466043E-1
1.041689505E2,1.850842312E-2,4.101147130E-2,1.344856620E-1
1.041714352E2,2.276935615E-2,4.420717061E-2,1.323551983E-1
1.041739200E2,1.531272475E-2,4.527240247E-2,1.291595101E-1
1.041764048E2,1.744319126E-2,4.527240247E-2,1.302247345E-1
1.041788896E2,1.637795754E-2,4.314193875E-2,1.291595101E-1
1.041813744E2,1.531272475E-2,4.101147130E-2,1.280942708E-1
1.041838591E2,1.850842312E-2,4.420717061E-2,1.259638071E-1
1.041863439E2,1.957365684E-2,4.207670316E-2,1.227681041E-1
1.041888286E2,1.850842312E-2,4.420717061E-2,1.227681041E-1
1.041913135E2,1.744319126E-2,4.314193875E-2,1.248985752E-1
1.041937983E2,1.957365684E-2,4.314193875E-2,1.227681041E-1
1.041962830E2,1.637795754E-2,4.314193875E-2,1.174419373E-1
1.041987678E2,2.489982173E-2,4.101147130E-2,1.195724085E-1
1.042012526E2,2.170412242E-2,4.420717061E-2,1.227681041E-1
1.042037374E2,2.383458801E-2,4.420717061E-2,1.185071766E-1
1.042062221E2,2.703028731E-2,4.420717061E-2,1.153114736E-1
1.042087069E2,2.596505545E-2,4.420717061E-2,1.121157780E-1
1.042111917E2,2.383458801E-2,4.207670316E-2,1.174419373E-1
1.042136764E2,2.489982173E-2,4.314193875E-2,1.185071766E-1
1.042161612E2,2.489982173E-2,4.314193875E-2,1.163767055E-1
1.042186460E2,2.703028731E-2,4.314193875E-2,1.142462417E-1
1.042211314E2,2.809552103E-2,4.314193875E-2,1.142462417E-1
1.042236162E2,2.809552103E-2,4.207670316E-2,1.131810099E-1
1.042261009E2,3.022598661E-2,4.420717061E-2,1.121157780E-1
1.042285857E2,3.129122034E-2,4.207670316E-2,1.163767055E-1
1.042310704E2,3.022598661E-2,4.101147130E-2,1.131810099E-1
1.042335552E2,2.916075476E-2,4.420717061E-2,1.121157780E-1
1.042360400E2,3.448691964E-2,4.207670316E-2,1.142462417E-1
1.042385248E2,3.235645220E-2,4.101147130E-2,1.078548431E-1
1.042410096E2,3.022598661E-2,4.101147130E-2,1.089200750E-1
1.042434943E2,3.448691964E-2,3.994623944E-2,1.131810099E-1
1.042459791E2,3.874785081E-2,4.207670316E-2,1.110505462E-1
1.042484638E2,3.661738336E-2,4.101147130E-2,1.099853069E-1
1.042509498E2,3.768261895E-2,3.888100386E-2,1.110505462E-1
1.042534346E2,3.981308267E-2,4.314193875E-2,1.099853069E-1
1.042559193E2,3.768261895E-2,4.420717061E-2,1.089200750E-1
1.042584041E2,3.768261895E-2,4.101147130E-2,1.067896113E-1
1.042608888E2,3.874785081E-2,4.207670316E-2,1.078548431E-1
1.042633736E2,3.768261895E-2,3.675054014E-2,1.110505462E-1
1.042658584E2,4.513924941E-2,3.994623944E-2,1.078548431E-1
1.042683432E2,4.620448127E-2,4.314193875E-2,1.067896113E-1
1.042708279E2,4.407401755E-2,3.888100386E-2,1.078548431E-1
1.042733127E2,4.300878197E-2,3.781577200E-2,1.067896113E-1
1.042757975E2,4.300878197E-2,4.101147130E-2,1.057243794E-1
1.042782822E2,4.620448127E-2,4.101147130E-2,1.057243794E-1
1.042807655E2,4.726971686E-2,3.888100386E-2,1.078548431E-1
1.042832503E2,4.513924941E-2,4.420717061E-2,1.067896113E-1
1.042857350E2,4.513924941E-2,3.781577200E-2,1.046591476E-1
1.042882198E2,4.407401755E-2,3.781577200E-2,1.089200750E-1
1.042907046E2,4.407401755E-2,3.781577200E-2,1.057243794E-1
1.042931894E2,4.833494872E-2,4.101147130E-2,1.067896113E-1
1.042956741E2,4.620448127E-2,3.994623944E-2,1.014634445E-1
1.042981589E2,4.620448127E-2,4.207670316E-2,1.014634445E-1
1.043006437E2,4.513924941E-2,3.994623944E-2,1.046591476E-1
1.043031284E2,4.726971686E-2,3.888100386E-2,1.057243794E-1
1.043056132E2,5.046541616E-2,3.781577200E-2,1.046591476E-1
1.043080979E2,4.407401755E-2,3.248960897E-2,1.046591476E-1
1.043105835E2,4.087831825E-2,3.248960897E-2,1.035939083E-1
1.043130683E2,4.620448127E-2,3.568530455E-2,1.035939083E-1
1.043155530E2,4.620448127E-2,3.781577200E-2,1.014634445E-1
1.043180378E2,4.620448127E-2,3.675054014E-2,1.078548431E-1
1.043205226E2,4.300878197E-2,3.568530455E-2,1.057243794E-1
1.043230074E2,4.300878197E-2,3.462007269E-2,1.035939083E-1
1.043254921E2,4.407401755E-2,3.568530455E-2,1.067896113E-1
1.043279769E2,4.407401755E-2,3.781577200E-2,1.067896113E-1
1.043304617E2,4.300878197E-2,3.248960897E-2,1.046591476E-1
1.043329464E2,4.300878197E-2,3.248960897E-2,1.089200750E-1
1.043354312E2,4.194355011E-2,3.355484083E-2,1.089200750E-1
1.043379160E2,4.194355011E-2,3.248960897E-2,1.057243794E-1
1.043404000E2,4.513924941E-2,3.355484083E-2,1.078548431E-1
1.043428848E2,4.087831825E-2,3.462007269E-2,1.067896113E-1
1.043453696E2,4.194355011E-2,3.355484083E-2,1.046591476E-1
1.043478544E2,4.194355011E-2,3.462007269E-2,1.067896113E-1
1.043503391E2,4.087831825E-2,3.248960897E-2,1.067896113E-1
1.043528239E2,3.874785081E-2,3.248960897E-2,1.046591476E-1
1.043553086E2,3.768261895E-2,3.035914153E-2,1.035939083E-1
1.043577934E2,3.235645220E-2,3.248960897E-2,1.003982127E-1
1.043602782E2,3.768261895E-2,3.035914153E-2,9.826774895E-2
1.043627629E2,3.874785081E-2,2.929390781E-2,1.003982127E-1
1.043652477E2,3.555215150E-2,2.929390781E-2,1.025286764E-1
1.043677325E2,3.342168778E-2,3.035914153E-2,9.720251709E-2
1.043702175E2,3.235645220E-2,2.929390781E-2,9.826774895E-2
1.043727023E2,3.448691964E-2,2.716344222E-2,9.826774895E-2
1.043751871E2,3.022598661E-2,3.142437339E-2,9.720251709E-2
1.043776719E2,2.916075476E-2,3.035914153E-2,9.613727778E-2
1.043801566E2,3.022598661E-2,3.035914153E-2,8.974587917E-2
1.043826414E2,2.703028731E-2,2.822867595E-2,9.081111848E-2
1.043851261E2,2.916075476E-2,2.822867595E-2,8.974587917E-2
1.043876109E2,2.383458801E-2,3.355484083E-2,8.655018359E-2
1.043900957E2,2.489982173E-2,3.035914153E-2,8.761541545E-2
1.043925804E2,2.916075476E-2,2.716344222E-2,8.761541545E-2
1.043950652E2,2.596505545E-2,2.609820850E-2,7.802832127E-2
1.043975500E2,2.383458801E-2,2.716344222E-2,7.589785010E-2
1.044000357E2,2.489982173E-2,2.609820850E-2,7.696308941E-2
1.044025204E2,2.489982173E-2,2.822867595E-2,7.909355313E-2
1.044050052E2,2.170412242E-2,2.822867595E-2,7.696308941E-2
1.044074900E2,1.957365684E-2,2.716344222E-2,7.376738638E-2
1.044099747E2,1.957365684E-2,2.503297664E-2,7.483261824E-2
1.044124595E2,1.744319126E-2,2.290250920E-2,7.270215452E-2
1.044149442E2,1.957365684E-2,2.716344222E-2,6.844121963E-2
1.044174290E2,1.957365684E-2,2.609820850E-2,6.631075591E-2
1.044199138E2,2.063889056E-2,2.183727734E-2,6.098458916E-2
1.044223986E2,1.637795754E-2,2.396774292E-2,6.311506033E-2
1.044248834E2,1.424749196E-2,2.929390781E-2,6.098458916E-2
1.044273681E2,1.424749196E-2,2.503297664E-2,5.991935730E-2
1.044298526E2,1.637795754E-2,2.290250920E-2,6.098458916E-2
1.044323374E2,1.744319126E-2,2.290250920E-2,5.885412544E-2
1.044348221E2,1.318225823E-2,2.503297664E-2,5.672365800E-2
1.044373069E2,1.744319126E-2,2.183727734E-2,5.672365800E-2
1.044397916E2,1.744319126E-2,2.503297664E-2,5.778888986E-2
1.044422764E2,1.318225823E-2,2.183727734E-2,5.672365800E-2
1.044447612E2,1.318225823E-2,1.970681176E-2,5.672365800E-2
1.044472460E2,1.318225823E-2,2.183727734E-2,5.139749497E-2
1.044497308E2,1.637795754E-2,2.396774292E-2,5.139749497E-2
1.044522155E2,1.424749196E-2,2.290250920E-2,5.139749497E-2
1.044547003E2,1.211702544E-2,1.970681176E-2,5.139749497E-2
1.044571850E2,1.531272475E-2,1.970681176E-2,4.500609636E-2
1.044596735E2,1.211702544E-2,1.864157803E-2,4.394086078E-2
1.044621583E2,1.531272475E-2,2.183727734E-2,4.713656008E-2
1.044646430E2,1.637795754E-2,2.183727734E-2,4.607132822E-2
1.044671278E2,1.531272475E-2,1.970681176E-2,3.648423031E-2
1.044696126E2,1.850842312E-2,1.970681176E-2,3.861469775E-2
1.044720974E2,1.637795754E-2,2.077204362E-2,4.074516147E-2
1.044745821E2,1.424749196E-2,1.864157803E-2,3.754946589E-2
1.044770669E2,1.850842312E-2,1.970681176E-2,3.328853101E-2
1.044795517E2,1.744319126E-2,1.864157803E-2,3.115806542E-2
1.044820364E2,1.531272475E-2,1.651111245E-2,3.009283356E-2
1.044845212E2,1.424749196E-2,1.864157803E-2,2.902759984E-2
1.044870060E2,1.744319126E-2,1.651111245E-2,2.902759984E-2
1.044894874E2,1.531272475E-2,1.544587873E-2,2.583190054E-2
1.044919722E2,2.383458801E-2,1.438064594E-2,2.476666868E-2
1.044944570E2,2.063889056E-2,1.438064594E-2,2.689713426E-2
1.044969417E2,1.744319126E-2,1.651111245E-2,2.050573565E-2
1.044994265E2,2.170412242E-2,1.544587873E-2,1.837527007E-2
1.045019113E2,2.596505545E-2,1.651111245E-2,2.157096937E-2
1.045043960E2,2.383458801E-2,1.225017942E-2,1.837527007E-2
1.045068808E2,2.596505545E-2,1.011971384E-2,1.837527007E-2
1.045093656E2,2.596505545E-2,1.225017942E-2,1.517957076E-2
1.045118503E2,2.489982173E-2,1.438064594E-2,1.624480449E-2
1.045143351E2,2.489982173E-2,1.225017942E-2,1.517957076E-2
1.045168199E2,2.489982173E-2,1.331541315E-2,1.304910425E-2
1.045193083E2,3.022598661E-2,1.118494663E-2,1.411433797E-2
1.045217931E2,2.809552103E-2,1.331541315E-2,1.091863867E-2
1.045242778E2,2.596505545E-2,1.225017942E-2,1.411433797E-2
1.045267626E2,2.916075476E-2,1.331541315E-2,1.411433797E-2
1.045292474E2,3.022598661E-2,1.225017942E-2,7.722939365E-3
1.045317322E2,2.703028731E-2,9.054481052E-3,7.722939365E-3
1.045342169E2,2.703028731E-2,6.924014539E-3,8.788172156E-3
1.045367017E2,2.916075476E-2,1.438064594E-2,1.411433797E-2
1.045391865E2,2.916075476E-2,1.011971384E-2,1.091863867E-2
1.045416712E2,3.022598661E-2,6.924014539E-3,1.091863867E-2
1.045441560E2,2.809552103E-2,7.989247330E-3,1.091863867E-2
1.045466408E2,2.489982173E-2,7.989247330E-3,1.091863867E-2
1.045491132E2,2.809552103E-2,5.858781748E-3,8.788172156E-3
1.045515979E2,2.809552103E-2,5.858781748E-3,1.091863867E-2
1.045540827E2,2.596505545E-2,6.924014539E-3,1.304910425E-2
1.045565675E2,2.916075476E-2,3.728315700E-3,1.091863867E-2
1.045590522E2,2.809552103E-2,4.793548491E-3,7.722939365E-3
1.045615370E2,2.703028731E-2,5.858781748E-3,8.788172156E-3
1.045640217E2,3.342168778E-2,5.858781748E-3,6.657706574E-3
1.045665065E2,3.235645220E-2,3.728315700E-3,5.592473317E-3
1.045689913E2,3.235645220E-2,4.793548491E-3,5.592473317E-3
1.045714761E2,2.383458801E-2,5.326165119E-4,2.396774245E-3
1.045739609E2,2.916075476E-2,5.326165119E-4,5.592473317E-3
1.045764456E2,3.022598661E-2,5.858781748E-3,4.527240526E-3
1.045789396E2,2.703028731E-2,3.728315700E-3,1.331541222E-3
1.045814244E2,2.703028731E-2,1.597849536E-3,2.396774245E-3
1.045839091E2,2.916075476E-2,5.326165119E-4,2.663082560E-4
1.045863939E2,3.022598661E-2,5.326165119E-4,-7.989247679E-4
1.045888786E2,2.596505545E-2,-3.728315700E-3,-5.059856921E-3
1.045913634E2,2.596505545E-2,-5.326165119E-4,-5.059856921E-3
1.045938482E2,2.596505545E-2,1.597849536E-3,-7.989247679E-4
1.045963329E2,2.489982173E-2,-3.728315700E-3,-3.994623665E-3
1.045988177E2,2.383458801E-2,-5.326165119E-4,-2.929390874E-3
1.046013025E2,2.383458801E-2,5.326165119E-4,-3.994623665E-3
1.046037873E2,2.489982173E-2,-5.326165119E-4,-5.059856921E-3
1.046062720E2,2.489982173E-2,-1.597849536E-3,-7.190322969E-3
1.046087588E2,2.489982173E-2,-2.663082443E-3,-8.255556226E-3
1.046112436E2,2.276935615E-2,-5.326165119E-4,-9.320789017E-3
1.046137284E2,1.850842312E-2,-4.793548491E-3,-1.145125460E-2
1.046162132E2,1.850842312E-2,-6.924014539E-3,-1.251648832E-2
1.046186979E2,1.957365684E-2,-1.597849536E-3,-1.145125460E-2
1.046211827E2,2.063889056E-2,-4.793548491E-3,-1.571218669E-2
1.046236674E2,1.744319126E-2,-3.728315700E-3,-1.677742042E-2
1.046261522E2,1.850842312E-2,-3.728315700E-3,-1.677742042E-2
1.046286370E2,1.957365684E-2,-5.858781748E-3,-1.997311972E-2
1.046311217E2,1.318225823E-2,-5.858781748E-3,-2.210358530E-2
1.046336065E2,1.424749196E-2,-4.793548491E-3,-2.103835158E-2
1.046360913E2,1.637795754E-2,-6.924014539E-3,-2.529928461E-2
1.046385747E2,1.318225823E-2,-7.989247330E-3,-2.636451647E-2
1.046410595E2,8.921326138E-3,-1.011971384E-2,-2.529928461E-2
1.046435442E2,1.105179265E-2,-6.924014539E-3,-2.423405088E-2
1.046460290E2,1.211702544E-2,-4.793548491E-3,-2.849498391E-2
1.046485137E2,8.921326138E-3,-9.054481052E-3,-2.742975019E-2
1.046509985E2,8.921326138E-3,-7.989247330E-3,-3.169068322E-2
1.046534833E2,9.986559860E-3,-1.011971384E-2,-3.275591508E-2
1.046559681E2,7.856093347E-3,-1.011971384E-2,-3.169068322E-2
1.046584528E2,1.464695437E-3,-9.054481052E-3,-3.701684624E-2
1.046609376E2,4.660394508E-3,-9.054481052E-3,-3.382114694E-2
1.046634224E2,4.660394508E-3,-1.118494663E-2,-3.701684624E-2
1.046659071E2,1.464695437E-3,-1.651111245E-2,-4.021254554E-2
1.046683913E2,-6.657706108E-4,-1.331541315E-2,-4.021254554E-2
1.046708761E2,3.994623839E-4,-1.225017942E-2,-4.021254554E-2
1.046733609E2,-4.926702939E-3,-1.438064594E-2,-4.766917601E-2
1.046758457E2,3.994623839E-4,-1.438064594E-2,-4.766917601E-2
1.046783304E2,2.529928461E-3,-1.331541315E-2,-4.660394415E-2
1.046808152E2,-1.731003635E-3,-1.011971384E-2,-4.873441160E-2
1.046832999E2,-6.657706108E-4,-1.118494663E-2,-5.193011090E-2
1.046857847E2,-1.731003635E-3,-1.331541315E-2,-5.299534276E-2
1.046882695E2,-6.657706108E-4,-1.438064594E-2,-5.406057462E-2
1.046907542E2,-2.796236658E-3,-1.438064594E-2,-5.619104207E-2
1.046932390E2,-2.796236658E-3,-1.544587873E-2,-5.619104207E-2
1.046957238E2,-2.796236658E-3,-1.651111245E-2,-6.151720881E-2
1.046982092E2,-5.991935730E-3,-1.438064594E-2,-6.151720881E-2
1.047006940E2,-4.926702939E-3,-1.331541315E-2,-6.151720881E-2
1.047031788E2,-3.861469682E-3,-1.544587873E-2,-6.471290439E-2
1.047056636E2,-1.731003635E-3,-1.757634431E-2,-6.364767253E-2
1.047081483E2,-1.731003635E-3,-1.651111245E-2,-6.577813625E-2
1.047106331E2,-3.861469682E-3,-1.757634431E-2,-6.790860742E-2
1.047131178E2,-1.731003635E-3,-1.544587873E-2,-7.110430300E-2
1.047156026E2,-2.796236658E-3,-1.225017942E-2,-7.323476672E-2
1.047180874E2,-5.991935730E-3,-1.651111245E-2,-7.110430300E-2
1.047205722E2,-4.926702939E-3,-1.757634431E-2,-7.323476672E-2
1.047230570E2,-4.926702939E-3,-1.651111245E-2,-7.856093347E-2
1.047255417E2,-5.991935730E-3,-2.063889056E-2,-7.643046975E-2
1.047280251E2,-4.926702939E-3,-1.957365684E-2,-7.749570161E-2
1.047305099E2,-3.861469682E-3,-1.850842312E-2,-8.175663650E-2
1.047329947E2,-5.991935730E-3,-2.276935615E-2,-8.495233208E-2
1.047354795E2,-4.926702939E-3,-2.170412242E-2,-8.069140464E-2
1.047379642E2,-1.731003635E-3,-1.957365684E-2,-8.175663650E-2
1.047404490E2,-2.796236658E-3,-2.170412242E-2,-8.388710022E-2
1.047429337E2,1.464695437E-3,-2.170412242E-2,-8.495233208E-2
1.047454185E2,1.464695437E-3,-1.957365684E-2,-8.495233208E-2
1.047479033E2,-6.657706108E-4,-2.276935615E-2,-8.921326697E-2
1.047503880E2,-1.731003635E-3,-2.809552103E-2,-8.708280325E-2
1.047528728E2,-2.796236658E-3,-2.276935615E-2,-8.388710022E-2
1.047553576E2,-1.731003635E-3,-2.170412242E-2,-8.495233208E-2
1.047578438E2,-1.731003635E-3,-2.276935615E-2,-8.814803511E-2
1.047603286E2,-1.731003635E-3,-2.383458801E-2,-8.921326697E-2
1.047628133E2,-2.796236658E-3,-2.489982173E-2,-8.814803511E-2
1.047652981E2,-5.991935730E-3,-2.489982173E-2,-9.453943372E-2
1.047677828E2,-1.731003635E-3,-2.170412242E-2,-9.027849883E-2
1.047702676E2,5.725627299E-3,-2.489982173E-2,-8.921326697E-2
1.047727524E2,4.660394508E-3,-2.596505545E-2,-9.027849883E-2
1.047752372E2,3.994623839E-4,-2.596505545E-2,-9.347419441E-2
1.047777220E2,1.464695437E-3,-2.703028731E-2,-9.773512930E-2
1.047802067E2,3.595161485E-3,-2.489982173E-2,-9.453943372E-2
1.047826915E2,3.994623839E-4,-2.596505545E-2,-9.347419441E-2
1.047851762E2,3.994623839E-4,-2.809552103E-2,-9.560466558E-2
1.047876757E2,2.529928461E-3,-2.596505545E-2,-9.453943372E-2
1.047901604E2,4.660394508E-3,-2.489982173E-2,-9.240896255E-2
1.047926452E2,1.464695437E-3,-2.916075476E-2,-9.560466558E-2
1.047951300E2,3.595161485E-3,-3.235645220E-2,-9.453943372E-2
1.047976147E2,4.660394508E-3,-2.916075476E-2,-9.347419441E-2
1.048000995E2,3.595161485E-3,-2.703028731E-2,-9.560466558E-2
1.048025842E2,4.660394508E-3,-2.916075476E-2,-9.880036116E-2
1.048050690E2,3.595161485E-3,-3.022598661E-2,-9.666989744E-2
1.048075538E2,5.725627299E-3,-2.809552103E-2,-9.453943372E-2
1.048100386E2,4.660394508E-3,-2.916075476E-2,-9.453943372E-2
1.048125234E2,-1.731003635E-3,-2.916075476E-2,-9.666989744E-2
1.048150081E2,2.529928461E-3,-3.342168778E-2,-9.560466558E-2
1.048174941E2,3.595161485E-3,-3.022598661E-2,-9.560466558E-2
1.048199789E2,2.529928461E-3,-3.022598661E-2,-1.030612960E-1
1.048224637E2,2.529928461E-3,-3.235645220E-2,-1.009308323E-1
1.048249485E2,-1.731003635E-3,-3.129122034E-2,-1.009308323E-1
1.048274332E2,1.464695437E-3,-3.129122034E-2,-1.009308323E-1
1.048299180E2,4.660394508E-3,-3.129122034E-2,-9.880036116E-2
1.048324027E2,3.595161485E-3,-3.129122034E-2,-9.986559302E-2
1.048348875E2,2.529928461E-3,-3.022598661E-2,-1.009308323E-1
1.048373723E2,-6.657706108E-4,-3.235645220E-2,-1.030612960E-1
1.048398571E2,4.660394508E-3,-3.235645220E-2,-1.019960642E-1
1.048423419E2,4.660394508E-3,-3.022598661E-2,-1.019960642E-1
1.048448266E2,4.660394508E-3,-3.235645220E-2,-1.030612960E-1
1.048473107E2,3.994623839E-4,-3.235645220E-2,-1.041265279E-1
1.048497955E2,1.464695437E-3,-3.342168778E-2,-1.030612960E-1
1.048522802E2,-1.731003635E-3,-3.235645220E-2,-1.019960642E-1
1.048547650E2,-1.731003635E-3,-3.448691964E-2,-1.051917598E-1
1.048572498E2,-6.657706108E-4,-3.661738336E-2,-1.062569916E-1
1.048597346E2,-6.657706108E-4,-4.087831825E-2,-1.094526947E-1
1.048622193E2,-1.731003635E-3,-3.661738336E-2,-1.073222235E-1
1.048647041E2,-3.861469682E-3,-3.661738336E-2,-1.041265279E-1
1.048671889E2,-3.861469682E-3,-3.555215150E-2,-1.073222235E-1
1.048696736E2,-8.122402243E-3,-3.768261895E-2,-1.073222235E-1
1.048721584E2,-9.187635034E-3,-3.661738336E-2,-1.041265279E-1
1.048746432E2,-7.057168987E-3,-3.768261895E-2,-1.105179265E-1
1.048771265E2,-7.057168987E-3,-3.874785081E-2,-1.073222235E-1
1.048796113E2,-8.122402243E-3,-3.768261895E-2,-1.105179265E-1
1.048820961E2,-8.122402243E-3,-3.981308267E-2,-1.094526947E-1
1.048845809E2,-7.057168987E-3,-3.981308267E-2,-1.105179265E-1
1.048870656E2,-1.238333434E-2,-3.768261895E-2,-1.115831584E-1
1.048895504E2,-1.238333434E-2,-3.661738336E-2,-1.105179265E-1
1.048920351E2,-1.557903271E-2,-3.661738336E-2,-1.126483902E-1
1.048945199E2,-1.770949923E-2,-3.768261895E-2,-1.115831584E-1
1.048970047E2,-1.451379992E-2,-3.981308267E-2,-1.094526947E-1
1.048994895E2,-1.451379992E-2,-3.981308267E-2,-1.137136221E-1
1.049019742E2,-1.877473295E-2,-3.981308267E-2,-1.179745570E-1
1.049044590E2,-2.303566411E-2,-4.087831825E-2,-1.179745570E-1
1.049069339E2,-2.197043039E-2,-4.087831825E-2,-1.201050207E-1
1.049094187E2,-1.983996481E-2,-3.981308267E-2,-1.201050207E-1
1.049119034E2,-2.410089783E-2,-3.981308267E-2,-1.179745570E-1
1.049143882E2,-2.516612969E-2,-3.981308267E-2,-1.211702600E-1
1.049168729E2,-2.410089783E-2,-3.874785081E-2,-1.233007237E-1
1.049193577E2,-2.516612969E-2,-3.981308267E-2,-1.201050207E-1
1.049218425E2,-2.623136342E-2,-4.194355011E-2,-1.190397888E-1
1.049243273E2,-2.623136342E-2,-4.300878197E-2,-1.222354919E-1
1.049268121E2,-2.836182900E-2,-4.087831825E-2,-1.233007237E-1
1.049292968E2,-2.836182900E-2,-4.087831825E-2,-1.275616586E-1
1.049317816E2,-2.942706272E-2,-4.087831825E-2,-1.286268830E-1
1.049342663E2,-2.836182900E-2,-4.087831825E-2,-1.264964193E-1
1.049367482E2,-2.836182900E-2,-3.874785081E-2,-1.296921223E-1
1.049392330E2,-2.942706272E-2,-4.194355011E-2,-1.328878254E-1
1.049417177E2,-2.729659714E-2,-3.768261895E-2,-1.264964193E-1
1.049442025E2,-2.942706272E-2,-4.087831825E-2,-1.318225861E-1
1.049466873E2,-3.155753016E-2,-4.194355011E-2,-1.360835135E-1
1.049491721E2,-3.155753016E-2,-4.194355011E-2,-1.318225861E-1
1.049516568E2,-3.262276202E-2,-4.407401755E-2,-1.339530498E-1
1.049541416E2,-3.368799388E-2,-4.194355011E-2,-1.350182891E-1
1.049566264E2,-3.262276202E-2,-4.087831825E-2,-1.360835135E-1
1.049591111E2,-3.368799388E-2,-3.981308267E-2,-1.350182891E-1
1.049615959E2,-3.688369319E-2,-4.194355011E-2,-1.360835135E-1
1.049640807E2,-3.049229458E-2,-4.407401755E-2,-1.360835135E-1
1.049665260E2,-3.368799388E-2,-4.194355011E-2,-1.360835135E-1
1.049690108E2,-3.368799388E-2,-4.194355011E-2,-1.371487528E-1
1.049714955E2,-3.262276202E-2,-4.300878197E-2,-1.382139921E-1
1.049739803E2,-3.794892505E-2,-4.087831825E-2,-1.382139921E-1
1.049764650E2,-3.688369319E-2,-4.300878197E-2,-1.392792165E-1
1.049789498E2,-3.262276202E-2,-4.300878197E-2,-1.360835135E-1
1.049814346E2,-3.475322574E-2,-4.194355011E-2,-1.371487528E-1
1.049839194E2,-3.794892505E-2,-4.407401755E-2,-1.350182891E-1
1.049864041E2,-3.475322574E-2,-4.407401755E-2,-1.371487528E-1
1.049888889E2,-3.368799388E-2,-4.194355011E-2,-1.392792165E-1
1.049913736E2,-3.581846133E-2,-4.194355011E-2,-1.382139921E-1
1.049938584E2,-3.688369319E-2,-4.300878197E-2,-1.382139921E-1
