"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.429801631E1,4.884014130E-1,7.169723511E-2,4.258581623E-2
1.430298568E1,5.066859126E-1,3.111648560E-2,1.958184317E-2
1.430795344E1,4.616514742E-1,-1.269912720E-2,4.439713061E-2
1.431292282E1,4.689207375E-1,-4.427623749E-2,1.442218758E-2
1.431789219E1,4.640954733E-1,-4.234409332E-2,1.436604932E-2
1.432286157E1,4.664365351E-1,-9.389686584E-2,6.000796333E-3
1.432783094E1,4.603660703E-1,-1.141510010E-1,5.959694088E-2
1.433280032E1,4.639529288E-1,-1.140699387E-1,3.288758546E-2
1.433776912E1,4.450449347E-1,-1.484594345E-1,1.505659334E-2
1.434273849E1,4.525580406E-1,-1.790266037E-1,2.353592031E-2
1.434770787E1,4.458865225E-1,-2.129306793E-1,2.833119594E-2
1.435267724E1,4.504041672E-1,-2.537260056E-1,-9.362408891E-3
1.435764662E1,4.421327710E-1,-2.787809372E-1,7.970546372E-3
1.436261599E1,4.779059887E-1,-2.989006042E-1,9.726409800E-3
1.436758448E1,4.958761930E-1,-3.034534454E-1,-1.915745623E-2
1.437255386E1,5.113526583E-1,-3.388757706E-1,-1.415441395E-3
1.437752323E1,5.447798967E-1,-3.277215958E-1,-2.751901373E-2
1.438249261E1,5.457834005E-1,-3.166761398E-1,-4.001339898E-2
1.438746198E1,6.040539742E-1,-2.950744629E-1,-3.430644423E-2
1.439243136E1,6.072034240E-1,-2.784271240E-1,-4.255860299E-2
1.439740386E1,6.222169995E-1,-2.417497635E-1,-1.487406343E-2
1.440237323E1,6.431382895E-1,-2.481660843E-1,-5.239739642E-2
1.440734261E1,6.768994927E-1,-2.486114502E-1,-4.651817679E-2
1.441231198E1,6.651664972E-1,-2.324390411E-1,-5.941291898E-2
1.441728136E1,6.843878031E-1,-2.615575790E-1,-4.790676385E-2
1.442225073E1,6.830753684E-1,-2.322425842E-1,-6.002039090E-2
1.442721839E1,7.103525400E-1,-2.079505920E-1,-5.878750607E-2
1.443218776E1,6.922989488E-1,-2.504005432E-1,-1.079732552E-2
1.443715714E1,7.077320814E-1,-2.877750397E-1,-2.112675644E-2
1.444212652E1,6.934207678E-1,-2.571640015E-1,2.217364311E-2
1.444709589E1,7.411499619E-1,-3.016757965E-1,1.180544309E-2
1.445206527E1,7.054427862E-1,-2.864589691E-1,3.832142428E-2
1.445703547E1,7.130830884E-1,-3.224925995E-1,5.749351531E-2
1.446200485E1,7.444655299E-1,-3.392505646E-1,8.941511810E-2
1.446697422E1,7.650551200E-1,-3.369007111E-1,9.601247311E-2
1.447194360E1,7.622144222E-1,-3.583946228E-1,1.144875735E-1
1.447691297E1,7.606134415E-1,-3.108453751E-1,1.110361144E-1
1.448188235E1,7.438727617E-1,-2.696819305E-1,1.560491771E-1
1.448687308E1,8.246738911E-1,-2.205696106E-1,1.493102759E-1
1.449184245E1,8.253469467E-1,-1.778411865E-1,1.637106091E-1
1.449681183E1,8.794111013E-1,-1.022300720E-1,1.846976280E-1
1.450178120E1,9.102729559E-1,-8.307647705E-2,1.728894562E-1
1.450675058E1,9.276794195E-1,-3.677272797E-2,1.681257188E-1
1.451171995E1,9.957780242E-1,-8.665084839E-3,1.890808791E-1
1.451668334E1,9.690849185E-1,-5.716323853E-3,1.668705642E-1
1.452165271E1,1.038504243E0,-2.296638489E-2,1.301958561E-1
1.452662209E1,1.052236319E0,1.530647278E-3,1.601034701E-1
1.453159146E1,1.051077127E0,-7.392883301E-3,1.549739540E-1
1.453656084E1,1.068461657E0,-3.045940399E-2,1.212326288E-1
1.454153021E1,1.087579489E0,-4.616451263E-2,1.207557991E-1
1.454651214E1,1.070526481E0,-5.933380127E-2,1.165308058E-1
1.455148152E1,1.072084427E0,-6.640815735E-2,1.169102788E-1
1.455645089E1,1.095727324E0,-4.131221771E-2,1.052973047E-1
1.456142026E1,1.073698163E0,-2.946090698E-2,8.198796958E-2
1.456638964E1,1.076300502E0,-8.162498474E-3,6.582434475E-2
1.457135902E1,1.058297038E0,9.431838989E-3,6.999108940E-2
1.457632334E1,1.081766486E0,4.352951050E-2,5.265872180E-2
1.458129271E1,1.079848170E0,5.717086792E-2,4.869163409E-2
1.458626209E1,1.087185979E0,4.578018188E-2,5.428352579E-2
1.459123146E1,1.063318372E0,8.439350128E-2,2.878858522E-2
1.459620084E1,1.040627480E0,8.825874329E-2,4.654357210E-2
1.460117021E1,1.041774750E0,8.616065979E-2,3.212755919E-2
1.460611735E1,1.039292336E0,4.250717163E-2,2.038725279E-2
1.461108672E1,1.016716599E0,4.434013367E-2,2.179293334E-2
1.461605610E1,1.024047136E0,1.289176941E-2,3.878124803E-2
1.462102547E1,9.945466518E-1,-2.305603027E-2,5.441705883E-2
1.462599485E1,1.006914496E0,-5.990219116E-2,1.424765959E-2
1.463096422E1,1.019230127E0,-7.626056671E-2,2.553334460E-2
1.463593376E1,1.010166883E0,-8.299922943E-2,3.093020245E-2
1.464090313E1,1.025062799E0,-1.419649124E-1,3.528522700E-2
1.464587251E1,1.042080402E0,-1.576681137E-1,2.646577917E-2
1.465084188E1,1.073391199E0,-1.910839081E-1,2.394129150E-2
1.465581126E1,1.061577678E0,-2.147121429E-1,1.325335726E-2
1.466078063E1,1.092492461E0,-2.238798141E-1,6.379723549E-3
1.466575032E1,1.094411731E0,-2.341365814E-1,1.627175882E-2
1.467071969E1,1.097294450E0,-2.680425644E-1,2.504175901E-2
1.467568907E1,1.130750775E0,-3.051996231E-1,9.003320709E-3
1.468065844E1,1.112699747E0,-3.028345108E-1,1.098699123E-2
1.468562782E1,1.127798915E0,-3.372831345E-1,1.671303436E-2
1.469059724E1,1.149433851E0,-3.167533875E-1,-1.073705032E-3
1.469556329E1,1.119834065E0,-3.367843628E-1,1.574158296E-2
1.470053266E1,1.144815445E0,-3.328590393E-1,2.772183530E-2
1.470550204E1,1.120684028E0,-3.396320343E-1,3.260267898E-2
1.471047141E1,1.133213043E0,-2.916717529E-1,4.109183699E-2
1.471544079E1,1.123018861E0,-2.726116180E-1,2.334611677E-2
1.472041016E1,1.118746042E0,-2.323179245E-1,6.747406721E-2
1.472538047E1,1.123910069E0,-2.244186401E-1,4.948128015E-2
1.473034985E1,1.106150270E0,-1.678485870E-1,7.323925197E-2
1.473531922E1,1.084924459E0,-1.081819534E-1,9.054357558E-2
1.474028860E1,1.099377871E0,-9.888267517E-2,9.204728156E-2
1.474525797E1,1.098270059E0,-5.758857727E-2,1.063315719E-1
1.475022735E1,1.074551582E0,-2.851104736E-2,1.062602475E-1
1.475519808E1,1.079513073E0,-1.273632050E-2,1.306816041E-1
1.476016750E1,1.090420842E0,2.071952820E-2,1.403144002E-1
1.476513693E1,1.092792034E0,3.015708923E-2,1.033787504E-1
1.477010631E1,1.124707103E0,3.240489960E-2,1.270809323E-1
1.477507573E1,1.118164778E0,8.573055267E-2,1.206162125E-1
1.478004516E1,1.127993107E0,1.089572906E-1,1.008649021E-1
1.478501365E1,1.140007496E0,1.486320496E-1,1.095575690E-1
1.478998308E1,1.157574654E0,1.903886795E-1,9.526665509E-2
1.479495251E1,1.128281593E0,2.104635239E-1,9.888108075E-2
1.479992188E1,1.192415237E0,2.257003784E-1,7.603297383E-2
1.480489126E1,1.202250957E0,2.551012039E-1,8.545500785E-2
1.480986073E1,1.226717591E0,2.914724350E-1,5.069630593E-2
1.481483042E1,1.242041945E0,3.192996979E-1,5.301399156E-2
1.481979985E1,1.251604319E0,3.553161621E-1,2.688060515E-2
1.482476928E1,1.251064658E0,3.423957825E-1,2.233848348E-2
1.482973865E1,1.242572546E0,3.451223373E-1,-5.816137418E-3
1.483470808E1,1.252403736E0,3.954248428E-1,1.158385165E-2
1.483967751E1,1.224477172E0,3.634519577E-1,-7.963232696E-3
1.484464740E1,1.205715418E0,3.876352310E-1,-2.474859171E-2
1.484961683E1,1.195861697E0,3.796339035E-1,-3.893066198E-2
1.485458626E1,1.170957565E0,3.872375488E-1,-4.346463457E-2
1.485955563E1,1.146983624E0,3.544435501E-1,-9.542372078E-3
1.486452506E1,1.120265603E0,3.825588226E-1,-1.369383000E-2
1.486949448E1,1.096713901E0,3.428020477E-1,-3.084821999E-2
1.487446230E1,1.058822751E0,3.259725571E-1,-2.164896205E-2
1.487943172E1,1.018329263E0,3.045845032E-1,-2.037953213E-2
1.488440115E1,1.013781309E0,2.952518463E-1,-7.297957782E-3
1.488937053E1,9.840965271E-1,2.872056961E-1,-2.514831163E-2
1.489433995E1,9.296909571E-1,3.077306747E-1,1.205417910E-3
1.489930938E1,9.217529297E-1,3.209857941E-1,4.936220590E-3
1.490428006E1,9.091815352E-1,3.139295578E-1,1.933572814E-2
1.490924948E1,8.919140100E-1,2.796125412E-1,-9.031346999E-3
1.491421886E1,8.556838632E-1,2.491521835E-1,-8.648378775E-3
1.491918829E1,8.305493593E-1,2.426862717E-1,2.338630380E-3
1.492415771E1,8.365843296E-1,1.840009689E-1,-1.526779681E-2
1.492912714E1,8.019791842E-1,1.638288498E-1,-1.686354168E-3
1.493409865E1,8.175476789E-1,7.017898560E-2,3.798757866E-2
1.493906808E1,8.234602213E-1,4.976177216E-2,1.210629474E-2
1.494403750E1,8.292722106E-1,-4.931449890E-3,-5.205205176E-3
1.494900688E1,8.088790774E-1,-2.353763580E-2,-1.170119829E-2
1.495397631E1,7.979518771E-1,-6.335449219E-2,3.292656690E-2
1.495894573E1,7.821581364E-1,-9.451198578E-2,5.996174179E-3
1.496391636E1,7.758678794E-1,-1.693515778E-1,2.453573793E-2
1.496888579E1,7.873438597E-1,-1.794242859E-1,9.704095311E-3
1.497385521E1,7.818627357E-1,-2.179050446E-1,2.102454752E-2
1.497882459E1,7.701265216E-1,-2.109069824E-1,4.415711015E-2
1.498379402E1,7.440015674E-1,-2.372112274E-1,3.376715258E-2
1.498876344E1,7.440692782E-1,-2.692298889E-1,3.649192303E-2
1.499372985E1,7.320801616E-1,-2.985982895E-1,4.983928800E-2
1.499869928E1,7.104512453E-1,-2.897014618E-1,6.988582015E-2
1.500366870E1,6.649872065E-1,-3.129358292E-1,2.903549373E-2
1.500863808E1,6.780489087E-1,-3.300418854E-1,6.202138215E-2
1.501360751E1,6.517516375E-1,-3.790788651E-1,8.860052377E-2
1.501857693E1,6.040583253E-1,-4.110689163E-1,6.481859833E-2
1.502354459E1,5.925499201E-1,-5.033874512E-1,7.896609604E-2
1.502851402E1,5.538389087E-1,-5.165529251E-1,5.831465870E-2
1.503348344E1,5.678381324E-1,-5.545692444E-1,7.428570092E-2
1.503845282E1,5.425205231E-1,-5.625810623E-1,8.875905722E-2
1.504342224E1,5.447802544E-1,-5.349044800E-1,1.075526625E-1
1.504839167E1,5.339776874E-1,-4.611444473E-1,8.302100003E-2
1.505336172E1,5.147907138E-1,-3.832454681E-1,6.442371011E-2
1.505833115E1,5.456731915E-1,-3.131322861E-1,6.952028722E-2
1.506330058E1,5.606465936E-1,-2.281570435E-1,4.108600318E-2
1.506826995E1,5.585783720E-1,-1.391305923E-1,4.366980866E-2
1.507323938E1,5.821887255E-1,-5.557823181E-2,-1.327380538E-3
1.507820881E1,5.837011933E-1,-2.258872986E-2,-6.732759997E-3
1.508317730E1,5.884531140E-1,5.051708221E-2,-2.044878528E-2
1.508814672E1,5.985039473E-1,2.682781219E-2,-2.310742810E-2
1.509311615E1,5.791846514E-1,2.118015289E-2,-8.977060020E-2
1.509808553E1,5.927637815E-1,4.172420502E-2,-8.194473386E-2
1.510305495E1,6.113886833E-1,6.212329865E-2,-1.011861563E-1
1.510802438E1,5.757066011E-1,9.899902344E-2,-7.131145895E-2
1.511299396E1,5.515238047E-1,1.438941956E-1,-1.018679142E-1
1.511796339E1,5.080981255E-1,1.622867584E-1,-1.093587577E-1
1.512293282E1,5.186598301E-1,2.043056488E-1,-8.912613243E-2
1.512790219E1,4.846425951E-1,2.614135742E-1,-1.018200144E-1
1.513287162E1,4.527416825E-1,3.073530197E-1,-8.801019937E-2
1.513784099E1,4.537442029E-1,3.232116699E-1,-8.332318813E-2
1.514281126E1,4.021143615E-1,3.246698380E-1,-9.743729234E-2
1.514778068E1,3.767147958E-1,3.260984421E-1,-8.506569266E-2
1.515275011E1,3.083300292E-1,3.358116150E-1,-8.668494225E-2
1.515771948E1,2.901215255E-1,3.026618958E-1,-8.347456157E-2
1.516268891E1,2.363319397E-1,3.018274307E-1,-5.862024426E-2
1.516765834E1,2.019210011E-1,3.045320511E-1,-2.077597007E-2
1.517261589E1,1.748649925E-1,2.976827621E-1,-2.463572100E-2
1.517758527E1,1.267480701E-1,2.421560287E-1,-4.272914305E-2
1.518255469E1,1.146682501E-1,2.226943970E-1,-6.109966896E-3
1.518752412E1,5.167010427E-2,1.950473785E-1,7.642799988E-3
1.519249349E1,3.813144565E-2,1.675968170E-1,1.650827564E-2
1.519746292E1,2.491515875E-2,1.237134933E-1,4.175448418E-2
1.520244490E1,1.445616782E-2,1.039190292E-1,6.057582423E-2
1.520741433E1,-6.511837244E-3,7.000827789E-2,5.068274587E-2
1.521238376E1,-1.527113467E-2,1.972103119E-2,8.454133570E-2
1.521735313E1,-2.873418480E-2,-1.116752625E-2,7.766193151E-2
1.522232256E1,-2.416541427E-2,-3.707313538E-2,5.870953575E-2
1.522729198E1,-1.622745395E-2,-5.566310883E-2,3.152894229E-2
1.523225943E1,-5.118759722E-2,-7.412242889E-2,6.355460733E-2
1.523722886E1,-5.149649829E-2,-1.007680893E-1,6.322430819E-2
1.524219829E1,-6.148785353E-2,-9.158611298E-2,6.375462562E-2
1.524716766E1,-3.824357688E-2,-1.371431351E-1,5.111807585E-2
1.525213709E1,-5.568319187E-2,-1.752223969E-1,3.730239719E-2
1.525710652E1,-7.453054190E-2,-1.892576218E-1,4.488485307E-2
1.526209990E1,-1.090329140E-1,-2.245855331E-1,2.614827082E-2
1.526706938E1,-9.113989770E-2,-2.952842712E-1,3.022347391E-2
1.527203886E1,-1.283231974E-1,-2.727775574E-1,2.461544238E-2
1.527700829E1,-1.676022112E-1,-2.944383621E-1,2.729872242E-2
1.528197776E1,-1.854381263E-1,-3.278274536E-1,3.862380981E-3
1.528694719E1,-2.091471702E-1,-3.194007874E-1,5.392853171E-3
1.529189433E1,-2.528778315E-1,-3.277025223E-1,4.118828475E-2
1.529686381E1,-2.606201470E-1,-3.335905075E-1,3.273946419E-2
1.530183323E1,-3.202790022E-1,-3.370790482E-1,4.123078659E-3
1.530680271E1,-3.649594188E-1,-3.441247940E-1,3.255984187E-2
1.531177214E1,-3.758335114E-1,-3.713264465E-1,2.738179266E-2
1.531674162E1,-4.336659312E-1,-3.401155472E-1,2.795801312E-2
1.532170948E1,-4.420061111E-1,-3.163061142E-1,8.268658072E-3
1.532667896E1,-4.605353475E-1,-2.986459732E-1,3.365291655E-2
1.533164839E1,-4.844636917E-1,-2.906475067E-1,2.196086943E-2
1.533661787E1,-4.519560337E-1,-3.242969513E-1,4.305674136E-2
1.534158730E1,-4.906521142E-1,-2.662153244E-1,2.359741926E-2
1.534655678E1,-4.622812569E-1,-3.012762070E-1,1.104427502E-2
1.535152709E1,-4.541640878E-1,-2.600412369E-1,1.652270183E-2
1.535649657E1,-4.472523928E-1,-2.251024246E-1,2.188659832E-2
1.536146599E1,-4.566926360E-1,-2.201566696E-1,-4.183368757E-2
1.536643547E1,-4.684849977E-1,-1.891393661E-1,-2.793200314E-3
1.537140490E1,-4.138236642E-1,-1.785926819E-1,-3.998284787E-2
1.537637438E1,-4.369296134E-1,-1.859722137E-1,-4.951294139E-2
1.538134485E1,-3.937250376E-1,-1.374959946E-1,-7.318049669E-2
1.538631428E1,-4.199262559E-1,-1.036996841E-1,-8.078509569E-2
1.539128376E1,-4.070002437E-1,-7.377624512E-2,-1.035804898E-1
1.539625323E1,-4.230799973E-1,-4.413795471E-2,-1.021599546E-1
1.540122266E1,-4.396239221E-1,-3.023338318E-2,-1.123906374E-1
1.540619214E1,-4.289190769E-1,-1.409435272E-2,-1.279479265E-1
1.541115860E1,-4.344092906E-1,1.859664917E-3,-1.344556808E-1
1.541612808E1,-4.555380046E-1,-7.295608521E-3,-1.345178187E-1
1.542109750E1,-4.735744894E-1,-1.286602020E-2,-1.224695668E-1
1.542606698E1,-5.118603110E-1,-4.811763763E-2,-1.278501749E-1
1.543103641E1,-5.335865021E-1,-5.698966980E-2,-1.386989504E-1
1.543600584E1,-5.445957184E-1,-5.632019043E-2,-1.194412112E-1
1.544097459E1,-5.781009197E-1,-8.775520325E-2,-1.047297940E-1
1.544594407E1,-6.198239326E-1,-8.095550537E-2,-6.725430489E-2
1.545091349E1,-6.682193875E-1,-6.591606140E-2,-6.891398877E-2
1.545588297E1,-6.899486184E-1,-5.814933777E-2,-5.512829125E-2
1.546085240E1,-6.913270950E-1,-5.997753143E-2,-5.550138280E-2
1.546582188E1,-7.210153341E-1,-9.149837494E-2,-8.410118520E-3
1.547077428E1,-7.406793833E-1,-6.218910217E-2,-1.996932551E-2
1.547574376E1,-7.614811659E-1,-6.047344208E-2,1.982363686E-2
1.548071318E1,-7.687810063E-1,-5.996799469E-2,1.634990983E-2
1.548568266E1,-7.449793816E-1,-9.392452240E-2,1.512775570E-2
1.549065209E1,-7.890244722E-1,-1.596870422E-1,4.356108606E-2
1.549562157E1,-8.124059439E-1,-1.869077682E-1,4.310858995E-2
1.550060777E1,-8.083339930E-1,-1.842346191E-1,3.873622045E-2
1.550557724E1,-8.100696206E-1,-2.635469437E-1,3.432766348E-2
1.551054667E1,-8.022373915E-1,-2.578859329E-1,9.024851769E-2
1.551551615E1,-8.547877073E-1,-2.724657059E-1,4.577909410E-2
1.552048558E1,-8.523936272E-1,-3.059568405E-1,4.665947706E-2
1.552545506E1,-8.620555401E-1,-2.940645218E-1,3.208131343E-2
1.553042605E1,-8.677941561E-1,-3.095903397E-1,3.985225782E-2
1.553539553E1,-8.617077470E-1,-3.071956635E-1,5.455640703E-2
1.554036495E1,-8.724587560E-1,-2.965383530E-1,2.509022132E-2
1.554533443E1,-8.867113590E-1,-2.539234161E-1,2.084250189E-2
1.555030386E1,-9.088477492E-1,-2.247219086E-1,3.322802112E-2
1.555527334E1,-9.581191540E-1,-1.779670715E-1,4.066040367E-2
1.556024110E1,-9.499087334E-1,-1.292362213E-1,3.485966846E-2
1.556521058E1,-9.688565731E-1,-7.378482819E-2,3.276687115E-2
1.557018001E1,-1.014520645E0,-5.203056335E-2,-5.201231688E-4
1.557514948E1,-1.033437490E0,-6.014633179E-2,1.399863511E-2
1.558011891E1,-1.067219257E0,-6.460857391E-2,2.129991166E-2
1.558508839E1,-1.059709549E0,-2.504348755E-2,3.426788002E-2
1.559005870E1,-1.111183524E0,1.155853271E-3,2.795156464E-2
1.559502818E1,-1.129607558E0,1.529788971E-2,5.620276928E-2
1.559999761E1,-1.101006866E0,5.311965942E-2,3.277591616E-2
1.560496709E1,-1.120743036E0,8.592128754E-2,4.512032121E-2
1.560993652E1,-1.125513315E0,1.089916229E-1,7.374436408E-2
1.561490599E1,-1.116630316E0,9.865570068E-2,4.371378571E-2
1.561987443E1,-1.108589053E0,6.705951691E-2,2.570680529E-2
1.562484391E1,-1.104872704E0,1.913833618E-2,7.424581051E-2
1.562981334E1,-1.092509031E0,-3.785419464E-2,2.957018465E-2
1.563478282E1,-1.077535033E0,-1.026573181E-1,1.738964207E-2
1.563975224E1,-1.073011875E0,-1.276950836E-1,1.096675918E-2
1.564472172E1,-1.066950202E0,-1.548671722E-1,-6.103681400E-3
1.564971402E1,-1.055021286E0,-1.925048828E-1,2.037614584E-3
1.565468349E1,-1.028582335E0,-1.632804871E-1,-3.364519402E-2
1.565965292E1,-1.022452116E0,-2.103090286E-1,-3.692271933E-2
1.566462240E1,-1.011753321E0,-1.856927872E-1,-5.300164968E-2
1.566959183E1,-9.880267978E-1,-1.969108582E-1,-4.855316877E-2
1.567456131E1,-9.942188263E-1,-1.557750702E-1,-7.125900686E-2
1.567951839E1,-9.791110158E-1,-1.339979172E-1,-6.491124630E-2
1.568448787E1,-9.712540507E-1,-1.278448105E-1,-7.731074095E-2
1.568945730E1,-9.672852755E-1,-8.138656616E-2,-5.591133609E-2
1.569442678E1,-9.789452553E-1,-5.552196503E-2,-7.488466799E-2
1.569939620E1,-9.538418651E-1,-4.176425934E-2,-9.447556734E-2
1.570436568E1,-9.492943287E-1,-2.695083618E-2,-6.953388453E-2
1.570932240E1,-9.544908404E-1,-2.772331238E-2,-7.884798944E-2
1.571429188E1,-9.882799983E-1,-2.494144440E-2,-6.752226502E-2
1.571926131E1,-9.850682020E-1,-1.269340515E-2,-6.802635640E-2
1.572423079E1,-1.002150893E0,-2.431392670E-2,-4.089958966E-2
1.572920021E1,-9.989226460E-1,-9.710311890E-3,-5.035109073E-2
1.573416969E1,-1.023037434E0,1.070499420E-2,-3.824410588E-2
1.573914136E1,-1.029240727E0,-7.072448730E-3,1.081662835E-3
1.574411084E1,-1.027096510E0,4.299354553E-2,9.435698390E-3
1.574908027E1,-1.060470343E0,2.851390839E-2,9.517557919E-3
1.575404974E1,-1.068490267E0,1.059818268E-2,3.310338035E-2
1.575901917E1,-1.050154328E0,5.908966064E-3,5.292220041E-2
1.576398865E1,-1.086580634E0,6.010055542E-3,6.876179576E-2
1.576895589E1,-1.073790550E0,1.087951660E-2,8.673492074E-2
1.577392532E1,-1.096534967E0,5.373573303E-2,7.236780226E-2
1.577889469E1,-1.096442103E0,7.604789734E-2,8.764882386E-2
1.578386412E1,-1.068769693E0,8.038234711E-2,1.154426634E-1
1.578883349E1,-1.089920759E0,9.181594849E-2,8.115799725E-2
1.579380287E1,-1.122459531E0,8.299255371E-2,7.887051255E-2
1.579877245E1,-1.109227419E0,9.446907043E-2,8.965981007E-2
1.580374183E1,-1.116036057E0,9.043693542E-2,9.994637966E-2
1.580871126E1,-1.166241527E0,9.361171722E-2,1.289570630E-1
1.581368068E1,-1.128827453E0,9.087085724E-2,9.583426267E-2
1.581865006E1,-1.123327017E0,9.532833099E-2,8.779783547E-2
1.582361943E1,-1.143535972E0,1.069221497E-1,8.074370027E-2
1.582858912E1,-1.181055784E0,1.006364822E-1,5.948682129E-2
1.583355855E1,-1.132275343E0,1.015777588E-1,9.527336806E-2
1.583852792E1,-1.161620140E0,6.456947327E-2,7.588016987E-2
1.584349735E1,-1.184315205E0,7.899093628E-2,9.808230400E-2
1.584846672E1,-1.150451779E0,6.127643585E-2,8.936650306E-2
1.585343610E1,-1.186197758E0,4.140663147E-2,4.851041734E-2
1.585840464E1,-1.217434645E0,1.345062256E-2,6.730140746E-2
1.586337407E1,-1.143552065E0,-2.255249023E-2,7.985126227E-2
1.586834344E1,-1.164530158E0,-4.155254364E-2,8.402269334E-2
1.587331287E1,-1.155018210E0,-5.795955658E-2,6.901429594E-2
1.587828224E1,-1.142511249E0,-8.366870880E-2,5.750875548E-2
1.588325162E1,-1.135581255E0,-9.486770630E-2,9.830942005E-2
1.588822079E1,-1.124473095E0,-9.759998322E-2,8.653730899E-2
1.589319021E1,-1.081980467E0,-7.056140900E-2,9.116563201E-2
1.589815959E1,-1.054920435E0,-1.877689362E-2,8.725775778E-2
1.590312902E1,-9.933559299E-1,-8.971214294E-3,7.366894186E-2
1.590809839E1,-9.829903245E-1,1.147365570E-2,8.853818476E-2
1.591306777E1,-9.652222395E-1,3.268241882E-3,8.437240124E-2
1.591803745E1,-9.558908939E-1,2.257347107E-3,4.323096946E-2
1.592300688E1,-9.261866212E-1,-1.102447510E-3,6.550995260E-2
1.592797626E1,-8.940439224E-1,1.526832581E-3,3.521966189E-2
1.593294568E1,-8.894878626E-1,-3.150272369E-2,3.850948066E-2
1.593791506E1,-8.811734915E-1,-5.355358124E-2,1.552592218E-2
1.594288443E1,-8.552414179E-1,-8.968734741E-2,3.690928966E-2
1.594785558E1,-8.198146224E-1,-5.661678314E-2,6.877423264E-3
1.595282501E1,-8.026043177E-1,-8.203506470E-2,-2.146500163E-3
1.595779438E1,-7.806825042E-1,-5.972480774E-2,-3.727205470E-2
1.596276381E1,-8.029943705E-1,-1.623344421E-2,-2.214906551E-2
1.596773318E1,-7.883253098E-1,-3.368473053E-2,-4.591949657E-2
1.597270256E1,-7.974041104E-1,-4.742145538E-2,-3.239356354E-2
1.597767073E1,-7.459613681E-1,-7.607460022E-3,-3.483469132E-3
1.598264016E1,-7.804656029E-1,-6.135940552E-3,-2.186655253E-2
1.598760954E1,-7.172594070E-1,2.976703644E-2,-4.336109012E-2
1.599257896E1,-7.330504656E-1,3.566837311E-2,-3.746000584E-3
1.599754834E1,-7.247992158E-1,7.953548431E-2,-3.487767652E-3
1.600251771E1,-7.449678183E-1,8.978462219E-2,6.479703821E-3
1.600748433E1,-7.435650229E-1,1.260766983E-1,1.183064189E-2
1.601245376E1,-6.969335079E-1,1.204986572E-1,1.246501785E-2
1.601742313E1,-7.038555741E-1,1.244831085E-1,2.878658473E-2
1.602239256E1,-6.940400004E-1,1.106157303E-1,1.638210192E-2
1.602736193E1,-6.913818121E-1,1.075515747E-1,5.068182945E-2
1.603233131E1,-7.004427910E-1,8.551502228E-2,4.414465278E-2
1.603729938E1,-6.973968148E-1,8.267211914E-2,5.658891797E-2
1.604226881E1,-6.622535586E-1,7.272434235E-2,6.408071518E-2
1.604723823E1,-6.640179157E-1,4.029941559E-2,9.759587049E-2
1.605220761E1,-6.503009796E-1,4.139804840E-2,1.009301692E-1
1.605717704E1,-6.424824595E-1,6.858825684E-3,7.804565877E-2
1.606214641E1,-6.296935081E-1,-2.975845337E-2,9.307028353E-2
1.606711714E1,-6.182494164E-1,-1.975440979E-2,1.054109782E-1
1.607208657E1,-5.935776234E-1,8.630752563E-4,8.784601837E-2
1.607705594E1,-5.891999602E-1,2.724647522E-2,1.036325544E-1
1.608202537E1,-6.346678734E-1,4.034519196E-2,6.443618983E-2
1.608699474E1,-5.987044573E-1,4.265117645E-2,9.209876508E-2
1.609196412E1,-5.772162080E-1,1.761627197E-2,8.028636128E-2
1.609693558E1,-5.758895874E-1,2.248859406E-2,7.092024386E-2
1.610190501E1,-5.743695498E-1,4.988956451E-2,5.804080516E-2
1.610687438E1,-5.573182106E-1,4.380226135E-2,7.266131043E-2
