"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.693983844E1,-6.564498693E-2,4.740286991E-2,1.334204376E-1
3.694232318E1,-6.457975507E-2,4.953333735E-2,1.323551983E-1
3.694480787E1,-6.031882018E-2,4.633763805E-2,1.334204376E-1
3.694729261E1,-6.138405204E-2,4.953333735E-2,1.344856620E-1
3.694977730E1,-6.244928762E-2,5.166380107E-2,1.334204376E-1
3.695226204E1,-6.351451576E-2,4.846810177E-2,1.323551983E-1
3.695474678E1,-5.818835273E-2,5.059856921E-2,1.355509013E-1
3.695722860E1,-5.392742157E-2,5.166380107E-2,1.408770680E-1
3.695971334E1,-5.179695413E-2,4.953333735E-2,1.376813650E-1
3.696219803E1,-5.179695413E-2,5.059856921E-2,1.366161406E-1
3.696468276E1,-4.647079110E-2,5.272903293E-2,1.376813650E-1
3.696716745E1,-4.540555924E-2,5.166380107E-2,1.376813650E-1
3.696965219E1,-4.753602296E-2,5.059856921E-2,1.387466043E-1
3.697213693E1,-4.327509180E-2,5.059856921E-2,1.398118287E-1
3.697462162E1,-4.114462435E-2,5.059856921E-2,1.398118287E-1
3.697710636E1,-3.581846133E-2,5.166380107E-2,1.408770680E-1
3.697959105E1,-3.262276202E-2,5.059856921E-2,1.376813650E-1
3.698207579E1,-3.262276202E-2,4.953333735E-2,1.376813650E-1
3.698456053E1,-3.049229458E-2,4.953333735E-2,1.387466043E-1
3.698702813E1,-2.410089783E-2,5.272903293E-2,1.451379955E-1
3.698951282E1,-2.197043039E-2,5.059856921E-2,1.483336985E-1
3.699199756E1,-1.983996481E-2,5.059856921E-2,1.504641622E-1
3.699448224E1,-1.770949923E-2,5.166380107E-2,1.525946259E-1
3.699696698E1,-1.451379992E-2,5.166380107E-2,1.525946259E-1
3.699945172E1,-1.131810062E-2,5.379426852E-2,1.557903290E-1
3.700193641E1,-1.025286783E-2,4.953333735E-2,1.557903290E-1
3.700442115E1,-8.122402243E-3,5.166380107E-2,1.579207927E-1
3.700690584E1,-9.187635034E-3,5.059856921E-2,1.589860320E-1
3.700939058E1,-5.991935730E-3,5.059856921E-2,1.664426625E-1
3.701187532E1,-6.657706108E-4,5.059856921E-2,1.675078869E-1
3.701436000E1,3.994623839E-4,4.953333735E-2,1.685731262E-1
3.701686079E1,1.464695437E-3,5.059856921E-2,1.738992929E-1
3.701934553E1,7.856093347E-3,5.059856921E-2,1.760297567E-1
3.702183021E1,6.790860556E-3,4.846810177E-2,1.770949960E-1
3.702431495E1,8.921326138E-3,4.953333735E-2,1.834863871E-1
3.702679964E1,1.318225823E-2,5.166380107E-2,1.834863871E-1
3.702928438E1,1.531272475E-2,5.379426852E-2,1.898777932E-1
3.703176912E1,1.637795754E-2,5.059856921E-2,1.941387206E-1
3.703425381E1,1.744319126E-2,4.953333735E-2,1.952039450E-1
3.703673855E1,1.744319126E-2,5.059856921E-2,1.994648874E-1
3.703922323E1,2.063889056E-2,4.740286991E-2,2.005301118E-1
3.704170797E1,2.276935615E-2,5.059856921E-2,2.015953511E-1
3.704419271E1,2.596505545E-2,4.953333735E-2,2.026605755E-1
3.704668146E1,2.489982173E-2,4.846810177E-2,2.058562785E-1
3.704916620E1,2.383458801E-2,4.740286991E-2,2.101172209E-1
3.705165089E1,2.703028731E-2,5.272903293E-2,2.122476846E-1
3.705413563E1,3.022598661E-2,5.272903293E-2,2.122476846E-1
3.705662032E1,2.809552103E-2,5.059856921E-2,2.122476846E-1
3.705910506E1,3.022598661E-2,4.953333735E-2,2.143781483E-1
3.706158980E1,2.916075476E-2,4.740286991E-2,2.111824453E-1
3.706407448E1,3.129122034E-2,4.953333735E-2,2.111824453E-1
3.706655922E1,3.235645220E-2,4.953333735E-2,2.122476846E-1
3.706904391E1,3.448691964E-2,4.633763805E-2,2.101172209E-1
3.707152865E1,3.448691964E-2,4.527240247E-2,2.079867423E-1
3.707401339E1,3.555215150E-2,4.633763805E-2,2.101172209E-1
3.707649532E1,3.448691964E-2,4.740286991E-2,2.069215178E-1
3.707898006E1,3.555215150E-2,4.953333735E-2,2.026605755E-1
3.708146474E1,3.661738336E-2,4.633763805E-2,2.005301118E-1
3.708394948E1,3.235645220E-2,4.740286991E-2,1.973344237E-1
3.708643417E1,3.235645220E-2,4.527240247E-2,1.930734813E-1
3.708891891E1,3.342168778E-2,4.633763805E-2,1.941387206E-1
3.709140365E1,3.661738336E-2,4.953333735E-2,1.877473146E-1
3.709388834E1,3.981308267E-2,4.846810177E-2,1.834863871E-1
3.709637308E1,3.661738336E-2,4.846810177E-2,1.738992929E-1
3.709885777E1,3.448691964E-2,4.527240247E-2,1.728340536E-1
3.710134251E1,3.448691964E-2,4.527240247E-2,1.707035899E-1
3.710382724E1,3.342168778E-2,4.846810177E-2,1.643121988E-1
3.710631464E1,2.916075476E-2,4.953333735E-2,1.632469594E-1
3.710879938E1,3.235645220E-2,4.527240247E-2,1.600512564E-1
3.711128407E1,3.129122034E-2,4.314193875E-2,1.536598653E-1
3.711376881E1,2.489982173E-2,4.633763805E-2,1.451379955E-1
3.711625349E1,2.809552103E-2,4.420717061E-2,1.408770680E-1
3.711873823E1,2.276935615E-2,4.420717061E-2,1.387466043E-1
3.712122297E1,2.063889056E-2,4.633763805E-2,1.334204376E-1
3.712370766E1,2.063889056E-2,4.740286991E-2,1.312899739E-1
3.712619240E1,1.744319126E-2,4.527240247E-2,1.259638071E-1
3.712867709E1,1.424749196E-2,4.420717061E-2,1.174419373E-1
3.713116183E1,1.531272475E-2,4.420717061E-2,1.206376404E-1
3.713364657E1,1.105179265E-2,4.420717061E-2,1.163767055E-1
3.713610599E1,7.856093347E-3,4.633763805E-2,1.110505462E-1
3.713859068E1,1.464695437E-3,4.527240247E-2,1.099853069E-1
3.714107542E1,3.994623839E-4,4.420717061E-2,1.067896113E-1
3.714356016E1,-1.731003635E-3,4.314193875E-2,1.046591476E-1
3.714604485E1,-5.991935730E-3,4.314193875E-2,9.933298081E-2
3.714852959E1,-1.025286783E-2,4.527240247E-2,9.613727778E-2
3.715101433E1,-1.344856713E-2,4.633763805E-2,9.613727778E-2
3.715349902E1,-1.770949923E-2,4.420717061E-2,9.400681406E-2
3.715598376E1,-1.664426550E-2,4.420717061E-2,8.974587917E-2
3.715846844E1,-2.090519853E-2,4.207670316E-2,9.187635034E-2
3.716095318E1,-2.623136342E-2,4.420717061E-2,9.400681406E-2
3.716343792E1,-2.516612969E-2,4.420717061E-2,9.081111848E-2
3.716594438E1,-2.410089783E-2,4.420717061E-2,8.761541545E-2
3.716842912E1,-2.942706272E-2,4.314193875E-2,8.868064731E-2
3.717091381E1,-3.688369319E-2,4.314193875E-2,8.974587917E-2
3.717339855E1,-3.581846133E-2,4.207670316E-2,8.868064731E-2
3.717588323E1,-3.688369319E-2,4.207670316E-2,8.868064731E-2
3.717836797E1,-4.114462435E-2,4.314193875E-2,8.974587917E-2
3.718085271E1,-4.327509180E-2,4.314193875E-2,8.761541545E-2
3.718333740E1,-4.434032366E-2,4.633763805E-2,8.868064731E-2
3.718582214E1,-4.753602296E-2,4.207670316E-2,8.868064731E-2
3.718830683E1,-5.073172227E-2,4.207670316E-2,8.548495173E-2
3.719079157E1,-4.966649041E-2,4.314193875E-2,8.655018359E-2
3.719327631E1,-5.073172227E-2,4.207670316E-2,8.441971987E-2
3.719576318E1,-5.392742157E-2,4.101147130E-2,8.548495173E-2
3.719824792E1,-5.392742157E-2,4.207670316E-2,8.548495173E-2
3.720073261E1,-5.286218971E-2,4.420717061E-2,8.548495173E-2
3.720321735E1,-5.392742157E-2,3.994623944E-2,8.441971987E-2
3.720570204E1,-5.499265343E-2,4.101147130E-2,8.228924870E-2
3.720818678E1,-5.499265343E-2,4.207670316E-2,8.228924870E-2
3.721067152E1,-5.499265343E-2,3.994623944E-2,8.122401685E-2
3.721315620E1,-4.966649041E-2,4.207670316E-2,7.909355313E-2
3.721564094E1,-5.179695413E-2,4.207670316E-2,8.015878499E-2
3.721812563E1,-5.392742157E-2,3.888100386E-2,7.802832127E-2
3.722061037E1,-4.966649041E-2,3.781577200E-2,7.163692266E-2
3.722309511E1,-4.860125855E-2,3.994623944E-2,7.696308941E-2
3.722557849E1,-4.753602296E-2,3.675054014E-2,7.802832127E-2
3.722806323E1,-5.073172227E-2,3.994623944E-2,7.483261824E-2
3.723054792E1,-4.753602296E-2,4.101147130E-2,7.589785010E-2
3.723303266E1,-4.434032366E-2,3.781577200E-2,7.270215452E-2
3.723551735E1,-4.114462435E-2,4.314193875E-2,7.057169080E-2
3.723800209E1,-3.901416063E-2,4.420717061E-2,7.163692266E-2
3.724048683E1,-4.114462435E-2,3.994623944E-2,7.163692266E-2
3.724297152E1,-3.581846133E-2,3.781577200E-2,7.057169080E-2
3.724545626E1,-3.368799388E-2,4.314193875E-2,7.270215452E-2
3.724794094E1,-3.368799388E-2,3.888100386E-2,6.737598777E-2
3.725042568E1,-2.942706272E-2,3.462007269E-2,6.950645149E-2
3.725291042E1,-2.836182900E-2,3.781577200E-2,7.163692266E-2
3.725539365E1,-2.623136342E-2,3.568530455E-2,7.376738638E-2
3.725787839E1,-2.090519853E-2,3.888100386E-2,7.802832127E-2
3.726036308E1,-1.770949923E-2,4.101147130E-2,7.483261824E-2
3.726284782E1,-1.557903271E-2,3.781577200E-2,7.376738638E-2
3.726533250E1,-1.557903271E-2,3.781577200E-2,7.696308941E-2
3.726781724E1,-1.451379992E-2,3.675054014E-2,7.802832127E-2
3.727030198E1,-9.187635034E-3,3.568530455E-2,7.802832127E-2
3.727278667E1,-9.187635034E-3,3.675054014E-2,7.376738638E-2
3.727527141E1,-5.991935730E-3,3.781577200E-2,7.802832127E-2
3.727775610E1,-8.122402243E-3,3.355484083E-2,8.228924870E-2
3.728024084E1,-2.796236658E-3,3.462007269E-2,8.548495173E-2
3.728272558E1,2.529928461E-3,3.462007269E-2,8.015878499E-2
3.728521011E1,3.595161485E-3,3.462007269E-2,8.548495173E-2
3.728769485E1,3.595161485E-3,3.462007269E-2,8.868064731E-2
3.729017954E1,8.921326138E-3,3.462007269E-2,8.441971987E-2
3.729266428E1,4.660394508E-3,3.355484083E-2,8.761541545E-2
3.729514896E1,5.725627299E-3,3.462007269E-2,8.868064731E-2
3.729763370E1,6.790860556E-3,3.248960897E-2,9.081111848E-2
3.730011844E1,1.211702544E-2,3.248960897E-2,9.081111848E-2
3.730260313E1,1.318225823E-2,3.462007269E-2,9.187635034E-2
3.730508787E1,7.856093347E-3,2.929390781E-2,9.400681406E-2
3.730757256E1,1.424749196E-2,3.035914153E-2,9.826774895E-2
3.731005730E1,1.531272475E-2,3.142437339E-2,9.826774895E-2
3.731254204E1,1.744319126E-2,3.035914153E-2,1.025286764E-1
3.731502959E1,1.531272475E-2,3.035914153E-2,1.035939083E-1
3.731751433E1,1.637795754E-2,2.929390781E-2,1.025286764E-1
3.731999902E1,1.424749196E-2,2.929390781E-2,1.046591476E-1
3.732248376E1,1.744319126E-2,3.035914153E-2,1.067896113E-1
3.732496844E1,1.637795754E-2,3.035914153E-2,1.014634445E-1
3.732745318E1,1.424749196E-2,2.716344222E-2,1.035939083E-1
3.732993792E1,1.637795754E-2,2.822867595E-2,1.067896113E-1
3.733242261E1,1.957365684E-2,2.503297664E-2,1.014634445E-1
3.733490735E1,1.637795754E-2,2.609820850E-2,1.003982127E-1
3.733739204E1,1.744319126E-2,3.142437339E-2,1.046591476E-1
3.733987678E1,1.637795754E-2,2.609820850E-2,1.025286764E-1
3.734236152E1,1.957365684E-2,2.290250920E-2,1.025286764E-1
3.734484355E1,1.957365684E-2,2.503297664E-2,9.933298081E-2
3.734732829E1,2.063889056E-2,2.609820850E-2,9.826774895E-2
3.734981297E1,2.276935615E-2,2.396774292E-2,9.826774895E-2
3.735229771E1,1.957365684E-2,2.077204362E-2,9.294158220E-2
3.735478240E1,2.170412242E-2,1.970681176E-2,9.187635034E-2
3.735726714E1,1.850842312E-2,1.970681176E-2,8.761541545E-2
3.735975183E1,2.383458801E-2,2.077204362E-2,8.441971987E-2
3.736223657E1,2.383458801E-2,1.970681176E-2,8.122401685E-2
3.736472131E1,1.957365684E-2,1.970681176E-2,7.909355313E-2
3.736720599E1,2.063889056E-2,2.077204362E-2,7.270215452E-2
3.736969073E1,1.850842312E-2,1.757634431E-2,7.483261824E-2
3.737217547E1,2.063889056E-2,1.970681176E-2,7.376738638E-2
3.737466006E1,2.276935615E-2,1.651111245E-2,6.524552405E-2
3.737714474E1,1.531272475E-2,1.438064594E-2,5.991935730E-2
3.737962948E1,2.276935615E-2,1.970681176E-2,5.778888986E-2
3.738211417E1,2.170412242E-2,2.077204362E-2,5.565842614E-2
3.738459891E1,1.744319126E-2,2.077204362E-2,5.139749497E-2
3.738708360E1,1.424749196E-2,2.077204362E-2,4.500609636E-2
3.738956834E1,1.637795754E-2,1.544587873E-2,4.181039706E-2
3.739205303E1,1.850842312E-2,1.757634431E-2,3.861469775E-2
3.739453776E1,1.318225823E-2,1.331541315E-2,3.541899845E-2
3.739702245E1,1.105179265E-2,1.438064594E-2,2.796236612E-2
3.739950719E1,7.856093347E-3,1.438064594E-2,2.583190054E-2
3.740199188E1,9.986559860E-3,1.438064594E-2,2.263620123E-2
3.740447709E1,1.105179265E-2,1.331541315E-2,2.050573565E-2
3.740696178E1,8.921326138E-3,1.331541315E-2,1.731003635E-2
3.740944652E1,6.790860556E-3,1.331541315E-2,1.624480449E-2
3.741193120E1,2.529928461E-3,1.331541315E-2,1.091863867E-2
3.741441594E1,2.529928461E-3,1.225017942E-2,5.592473317E-3
3.741690063E1,3.994623839E-4,1.225017942E-2,2.396774245E-3
3.741938537E1,-3.861469682E-3,1.225017942E-2,2.663082560E-4
3.742187006E1,-1.731003635E-3,1.011971384E-2,-1.864157850E-3
3.742435480E1,-2.796236658E-3,1.118494663E-2,-1.864157850E-3
3.742683948E1,-9.187635034E-3,7.989247330E-3,-3.994623665E-3
3.742932422E1,-5.991935730E-3,6.924014539E-3,-7.190322969E-3
3.743180891E1,-1.025286783E-2,9.054481052E-3,-1.145125460E-2
3.743429480E1,-1.238333434E-2,7.989247330E-3,-1.464695390E-2
3.743677948E1,-1.344856713E-2,1.011971384E-2,-1.464695390E-2
3.743926422E1,-1.557903271E-2,7.989247330E-3,-1.464695390E-2
3.744174891E1,-1.877473295E-2,5.858781748E-3,-1.571218669E-2
3.744423365E1,-1.664426550E-2,6.924014539E-3,-1.997311972E-2
3.744671834E1,-2.090519853E-2,3.728315700E-3,-2.316881903E-2
3.744920308E1,-2.623136342E-2,5.858781748E-3,-2.103835158E-2
3.745168776E1,-2.516612969E-2,4.793548491E-3,-2.210358530E-2
3.745417250E1,-2.623136342E-2,3.728315700E-3,-2.423405088E-2
3.745665719E1,-2.836182900E-2,2.663082443E-3,-2.316881903E-2
3.745914193E1,-3.155753016E-2,1.597849536E-3,-2.529928461E-2
3.746162662E1,-3.155753016E-2,2.663082443E-3,-2.742975019E-2
3.746411021E1,-3.049229458E-2,2.663082443E-3,-3.062544949E-2
3.746659490E1,-3.475322574E-2,5.326165119E-4,-2.956021577E-2
3.746907964E1,-3.475322574E-2,1.597849536E-3,-2.956021577E-2
3.747156433E1,-3.581846133E-2,-5.326165119E-4,-2.956021577E-2
3.747404907E1,-3.688369319E-2,-1.597849536E-3,-2.956021577E-2
3.747653376E1,-3.688369319E-2,-4.793548491E-3,-3.062544949E-2
3.747901849E1,-3.262276202E-2,-3.728315700E-3,-3.275591508E-2
3.748150318E1,-3.368799388E-2,-1.597849536E-3,-3.275591508E-2
3.748398792E1,-3.688369319E-2,-2.663082443E-3,-3.382114694E-2
3.748647261E1,-3.581846133E-2,-5.858781748E-3,-3.488638252E-2
3.748895735E1,-3.581846133E-2,-6.924014539E-3,-3.595161438E-2
3.749144204E1,-3.581846133E-2,-7.989247330E-3,-3.701684624E-2
3.749392589E1,-3.368799388E-2,-5.858781748E-3,-3.914731368E-2
3.749641058E1,-3.262276202E-2,-7.989247330E-3,-3.701684624E-2
3.749889532E1,-3.049229458E-2,-4.793548491E-3,-3.914731368E-2
3.750138000E1,-2.836182900E-2,-4.793548491E-3,-4.021254554E-2
3.750386474E1,-2.729659714E-2,-6.924014539E-3,-3.914731368E-2
3.750634943E1,-2.303566411E-2,-1.011971384E-2,-3.914731368E-2
3.750883417E1,-2.090519853E-2,-9.054481052E-3,-3.914731368E-2
3.751131886E1,-1.983996481E-2,-1.118494663E-2,-4.340824485E-2
3.751380360E1,-1.664426550E-2,-7.989247330E-3,-4.447348043E-2
3.751628829E1,-1.557903271E-2,-1.011971384E-2,-4.340824485E-2
3.751877303E1,-1.344856713E-2,-1.331541315E-2,-4.340824485E-2
3.752125771E1,-1.131810062E-2,-1.225017942E-2,-4.234301299E-2
3.752374198E1,-9.187635034E-3,-1.011971384E-2,-4.021254554E-2
3.752622667E1,-7.057168987E-3,-1.225017942E-2,-4.127778113E-2
3.752871141E1,-4.926702939E-3,-1.438064594E-2,-4.660394415E-2
3.753119610E1,-3.861469682E-3,-1.438064594E-2,-4.766917601E-2
3.753368084E1,-1.731003635E-3,-1.331541315E-2,-4.340824485E-2
3.753616553E1,4.660394508E-3,-1.225017942E-2,-4.553871229E-2
3.753865026E1,4.660394508E-3,-1.544587873E-2,-4.660394415E-2
3.754113495E1,2.529928461E-3,-1.757634431E-2,-4.660394415E-2
3.754361969E1,1.464695437E-3,-1.651111245E-2,-4.553871229E-2
3.754610438E1,7.856093347E-3,-1.544587873E-2,-4.766917601E-2
3.754858912E1,7.856093347E-3,-1.438064594E-2,-4.660394415E-2
3.755107381E1,6.790860556E-3,-1.438064594E-2,-4.660394415E-2
3.755355943E1,7.856093347E-3,-1.544587873E-2,-5.086487532E-2
3.755604412E1,8.921326138E-3,-1.757634431E-2,-5.086487532E-2
3.755852886E1,1.105179265E-2,-1.544587873E-2,-5.086487532E-2
3.756101355E1,1.211702544E-2,-1.850842312E-2,-4.873441160E-2
3.756349829E1,1.318225823E-2,-2.170412242E-2,-5.086487532E-2
3.756598297E1,1.850842312E-2,-2.170412242E-2,-5.299534276E-2
3.756846771E1,1.531272475E-2,-2.489982173E-2,-5.086487532E-2
3.757095240E1,1.318225823E-2,-2.383458801E-2,-5.193011090E-2
3.757343714E1,1.318225823E-2,-2.063889056E-2,-4.873441160E-2
3.757592183E1,1.211702544E-2,-2.170412242E-2,-4.660394415E-2
3.757840657E1,1.211702544E-2,-2.383458801E-2,-4.979964346E-2
3.758089126E1,1.637795754E-2,-2.170412242E-2,-4.447348043E-2
3.758336594E1,1.211702544E-2,-2.170412242E-2,-4.660394415E-2
3.758585063E1,6.790860556E-3,-2.596505545E-2,-5.299534276E-2
3.758833537E1,1.105179265E-2,-2.383458801E-2,-4.660394415E-2
3.759082006E1,1.105179265E-2,-2.383458801E-2,-4.660394415E-2
3.759330480E1,1.105179265E-2,-2.383458801E-2,-4.979964346E-2
3.759578948E1,7.856093347E-3,-2.383458801E-2,-5.086487532E-2
3.759827422E1,5.725627299E-3,-2.489982173E-2,-5.086487532E-2
3.760075891E1,8.921326138E-3,-2.703028731E-2,-5.193011090E-2
3.760324365E1,9.986559860E-3,-2.809552103E-2,-4.979964346E-2
3.760572834E1,6.790860556E-3,-2.703028731E-2,-4.979964346E-2
3.760821308E1,2.529928461E-3,-2.596505545E-2,-5.299534276E-2
3.761069777E1,3.595161485E-3,-2.596505545E-2,-5.406057462E-2
3.761319266E1,5.725627299E-3,-2.489982173E-2,-5.512581021E-2
3.761567735E1,2.529928461E-3,-2.809552103E-2,-5.619104207E-2
3.761816209E1,3.595161485E-3,-2.703028731E-2,-5.938674137E-2
3.762064678E1,6.790860556E-3,-2.703028731E-2,-6.045197323E-2
3.762313152E1,7.856093347E-3,-2.703028731E-2,-6.045197323E-2
3.762561620E1,2.529928461E-3,-2.809552103E-2,-6.364767253E-2
3.762810094E1,4.660394508E-3,-3.129122034E-2,-6.790860742E-2
3.763058563E1,3.595161485E-3,-2.809552103E-2,-6.577813625E-2
3.763307037E1,4.660394508E-3,-2.703028731E-2,-6.684337556E-2
3.763555506E1,7.856093347E-3,-2.703028731E-2,-7.003907114E-2
3.763803980E1,1.464695437E-3,-3.022598661E-2,-7.323476672E-2
3.764052448E1,2.529928461E-3,-2.916075476E-2,-7.536523789E-2
3.764302313E1,5.725627299E-3,-2.809552103E-2,-7.749570161E-2
3.764550782E1,7.856093347E-3,-3.022598661E-2,-8.069140464E-2
3.764799256E1,8.921326138E-3,-3.129122034E-2,-8.388710022E-2
3.765047724E1,7.856093347E-3,-2.916075476E-2,-8.601756394E-2
3.765296198E1,6.790860556E-3,-3.129122034E-2,-9.134373069E-2
3.765544667E1,7.856093347E-3,-2.916075476E-2,-9.134373069E-2
3.765793141E1,6.790860556E-3,-3.022598661E-2,-9.453943372E-2
3.766041610E1,4.660394508E-3,-2.809552103E-2,-9.773512930E-2
3.766290084E1,6.790860556E-3,-2.916075476E-2,-1.019960642E-1
3.766538553E1,7.856093347E-3,-3.129122034E-2,-1.073222235E-1
3.766787027E1,7.856093347E-3,-3.022598661E-2,-1.051917598E-1
3.767035495E1,8.921326138E-3,-2.916075476E-2,-1.041265279E-1
3.767284037E1,8.921326138E-3,-3.129122034E-2,-1.115831584E-1
3.767532506E1,6.790860556E-3,-2.916075476E-2,-1.115831584E-1
3.767780980E1,4.660394508E-3,-3.022598661E-2,-1.115831584E-1
3.768029448E1,5.725627299E-3,-2.809552103E-2,-1.158440933E-1
3.768277922E1,7.856093347E-3,-3.235645220E-2,-1.211702600E-1
3.768526391E1,4.660394508E-3,-3.022598661E-2,-1.264964193E-1
3.768774865E1,4.660394508E-3,-3.022598661E-2,-1.254311949E-1
3.769023334E1,5.725627299E-3,-2.916075476E-2,-1.254311949E-1
3.769271803E1,5.725627299E-3,-2.916075476E-2,-1.296921223E-1
3.769520277E1,2.529928461E-3,-2.809552103E-2,-1.296921223E-1
3.769768751E1,1.464695437E-3,-3.129122034E-2,-1.328878254E-1
3.770017219E1,1.464695437E-3,-3.129122034E-2,-1.318225861E-1
3.770265990E1,1.464695437E-3,-3.129122034E-2,-1.296921223E-1
3.770514459E1,1.464695437E-3,-3.235645220E-2,-1.339530498E-1
3.770762933E1,-2.796236658E-3,-3.022598661E-2,-1.339530498E-1
3.771011402E1,-3.861469682E-3,-2.809552103E-2,-1.360835135E-1
3.771259876E1,-5.991935730E-3,-3.235645220E-2,-1.350182891E-1
3.771508344E1,-4.926702939E-3,-3.342168778E-2,-1.328878254E-1
3.771756818E1,-5.991935730E-3,-3.235645220E-2,-1.360835135E-1
3.772005287E1,-5.991935730E-3,-3.235645220E-2,-1.328878254E-1
3.772253761E1,-1.025286783E-2,-3.661738336E-2,-1.328878254E-1
3.772502230E1,-1.025286783E-2,-3.342168778E-2,-1.360835135E-1
3.772750704E1,-8.122402243E-3,-2.809552103E-2,-1.360835135E-1
3.772999172E1,-1.131810062E-2,-3.129122034E-2,-1.371487528E-1
3.773247245E1,-1.451379992E-2,-3.342168778E-2,-1.350182891E-1
3.773495714E1,-1.344856713E-2,-2.809552103E-2,-1.371487528E-1
3.773744188E1,-1.557903271E-2,-3.235645220E-2,-1.360835135E-1
3.773992657E1,-1.451379992E-2,-3.448691964E-2,-1.339530498E-1
3.774241131E1,-1.877473295E-2,-3.235645220E-2,-1.350182891E-1
3.774489599E1,-1.770949923E-2,-3.235645220E-2,-1.328878254E-1
3.774738073E1,-1.451379992E-2,-3.448691964E-2,-1.286268830E-1
3.774986542E1,-1.557903271E-2,-3.555215150E-2,-1.296921223E-1
3.775235016E1,-1.664426550E-2,-3.342168778E-2,-1.286268830E-1
3.775483485E1,-2.090519853E-2,-3.342168778E-2,-1.275616586E-1
3.775731959E1,-1.983996481E-2,-3.448691964E-2,-1.254311949E-1
3.775980428E1,-1.664426550E-2,-3.448691964E-2,-1.275616586E-1
3.776227620E1,-1.983996481E-2,-3.342168778E-2,-1.275616586E-1
3.776476089E1,-1.983996481E-2,-3.235645220E-2,-1.222354919E-1
3.776724563E1,-1.664426550E-2,-3.129122034E-2,-1.222354919E-1
3.776973032E1,-1.451379992E-2,-3.555215150E-2,-1.222354919E-1
3.777221506E1,-1.451379992E-2,-3.342168778E-2,-1.179745570E-1
3.777469974E1,-1.131810062E-2,-3.448691964E-2,-1.201050207E-1
3.777718448E1,-1.025286783E-2,-3.555215150E-2,-1.211702600E-1
3.777966917E1,-1.344856713E-2,-3.555215150E-2,-1.179745570E-1
3.778215391E1,-1.131810062E-2,-3.874785081E-2,-1.179745570E-1
3.778463860E1,-7.057168987E-3,-3.768261895E-2,-1.179745570E-1
3.778712334E1,-9.187635034E-3,-3.555215150E-2,-1.137136221E-1
3.778960803E1,-9.187635034E-3,-3.448691964E-2,-1.158440933E-1
3.779209089E1,-5.991935730E-3,-3.342168778E-2,-1.137136221E-1
3.779457558E1,-3.861469682E-3,-3.235645220E-2,-1.137136221E-1
3.779706032E1,-6.657706108E-4,-3.448691964E-2,-1.094526947E-1
3.779954500E1,-1.731003635E-3,-3.555215150E-2,-1.094526947E-1
3.780202974E1,-6.657706108E-4,-3.981308267E-2,-1.137136221E-1
3.780451443E1,-1.731003635E-3,-3.768261895E-2,-1.137136221E-1
3.780699917E1,3.994623839E-4,-3.661738336E-2,-1.115831584E-1
3.780948386E1,4.660394508E-3,-3.661738336E-2,-1.073222235E-1
3.781196860E1,-6.657706108E-4,-3.661738336E-2,-1.073222235E-1
3.781445329E1,2.529928461E-3,-3.768261895E-2,-1.126483902E-1
3.781693803E1,5.725627299E-3,-3.555215150E-2,-1.126483902E-1
3.781942271E1,4.660394508E-3,-3.448691964E-2,-1.137136221E-1
3.782190724E1,8.921326138E-3,-3.342168778E-2,-1.137136221E-1
3.782439193E1,5.725627299E-3,-3.448691964E-2,-1.126483902E-1
3.782687667E1,8.921326138E-3,-3.768261895E-2,-1.169093251E-1
3.782936136E1,6.790860556E-3,-3.874785081E-2,-1.169093251E-1
3.783184610E1,5.725627299E-3,-3.661738336E-2,-1.158440933E-1
3.783433079E1,4.660394508E-3,-3.661738336E-2,-1.158440933E-1
3.783681553E1,1.105179265E-2,-3.661738336E-2,-1.179745570E-1
3.783930021E1,6.790860556E-3,-3.661738336E-2,-1.201050207E-1
3.784178495E1,5.725627299E-3,-3.661738336E-2,-1.243659556E-1
3.784426964E1,6.790860556E-3,-3.768261895E-2,-1.222354919E-1
3.784675438E1,3.595161485E-3,-3.768261895E-2,-1.264964193E-1
3.784923907E1,2.529928461E-3,-3.768261895E-2,-1.286268830E-1
3.785172526E1,3.994623839E-4,-3.661738336E-2,-1.307573467E-1
3.785420995E1,1.464695437E-3,-3.768261895E-2,-1.286268830E-1
3.785669469E1,1.464695437E-3,-3.448691964E-2,-1.307573467E-1
3.785917938E1,-2.796236658E-3,-3.129122034E-2,-1.360835135E-1
3.786166412E1,-6.657706108E-4,-3.129122034E-2,-1.328878254E-1
3.786414881E1,-3.861469682E-3,-3.661738336E-2,-1.350182891E-1
3.786663355E1,-1.731003635E-3,-3.448691964E-2,-1.382139921E-1
3.786911823E1,-5.991935730E-3,-3.235645220E-2,-1.403444558E-1
3.787160297E1,-8.122402243E-3,-3.129122034E-2,-1.435401440E-1
3.787408766E1,-4.926702939E-3,-2.916075476E-2,-1.392792165E-1
3.787657240E1,-7.057168987E-3,-2.916075476E-2,-1.456706226E-1
3.787905709E1,-5.991935730E-3,-3.235645220E-2,-1.424749196E-1
3.788154209E1,-5.991935730E-3,-2.916075476E-2,-1.414096802E-1
3.788402678E1,-7.057168987E-3,-2.703028731E-2,-1.456706226E-1
3.788651152E1,-8.122402243E-3,-2.809552103E-2,-1.467358470E-1
3.788899620E1,-1.025286783E-2,-3.022598661E-2,-1.435401440E-1
