"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.326809126E2,-1.734796353E-2,-9.891330719E0,2.093719784E-3
1.326833974E2,-7.477571070E-2,-9.879366875E0,-2.991028305E-4
1.326858821E2,-8.195417374E-2,-9.905687332E0,2.841476910E-2
1.326883669E2,-5.563312769E-2,-9.891330719E0,2.123630047E-2
1.326908517E2,-6.281159073E-2,-9.908080101E0,1.645065658E-2
1.326933365E2,-5.084748194E-2,-9.908080101E0,1.405783277E-2
1.326958213E2,-5.324030295E-2,-9.896116257E0,2.841476910E-2
1.326983074E2,-8.673982322E-2,-9.872187614E0,2.602194622E-2
1.327007922E2,-3.888336942E-2,-9.898509026E0,9.272187948E-3
1.327032770E2,-3.888336942E-2,-9.912865639E0,3.080759197E-2
1.327057618E2,-7.477571070E-2,-9.891330719E0,2.362912335E-2
1.327082466E2,-8.195417374E-2,-9.922437668E0,4.486542661E-3
1.327107314E2,-3.649054468E-2,-9.898509026E0,-1.465603895E-2
1.327132162E2,-3.409772366E-2,-9.943972588E0,3.559323773E-2
1.327157009E2,-3.170489892E-2,-9.903294563E0,3.559323773E-2
1.327181857E2,-5.084748194E-2,-9.905687332E0,9.272187948E-3
1.327206705E2,-7.716853172E-2,-9.910472870E0,-7.477570791E-3
1.327231553E2,-6.999006122E-2,-9.881759644E0,-7.477570791E-3
1.327256401E2,-3.409772366E-2,-9.900901794E0,3.559323773E-2
1.327281225E2,-5.084748194E-2,-9.917651176E0,4.995017126E-2
1.327306073E2,-4.606183618E-2,-9.898509026E0,3.080759197E-2
1.327330921E2,-2.452643216E-2,-9.903294563E0,2.123630047E-2
1.327355769E2,-4.606183618E-2,-9.900901794E0,6.879365072E-3
1.327380617E2,-8.673982322E-2,-9.900901794E0,3.080759197E-2
1.327405465E2,-5.802594870E-2,-9.927223206E0,3.559323773E-2
1.327430313E2,-2.691925503E-2,-9.910472870E0,2.362912335E-2
1.327455160E2,-3.409772366E-2,-9.886545181E0,1.645065658E-2
1.327480008E2,-4.127619043E-2,-9.891330719E0,1.645065658E-2
1.327504856E2,-4.606183618E-2,-9.929615974E0,2.841476910E-2
1.327529704E2,-3.649054468E-2,-9.920044899E0,1.645065658E-2
1.327554552E2,-2.931207791E-2,-9.872187614E0,2.093719784E-3
1.327579415E2,-2.213360928E-2,-9.879366875E0,-2.691925503E-3
1.327604263E2,-4.606183618E-2,-9.903294563E0,3.798605874E-2
1.327629111E2,-4.845465720E-2,-9.936794281E0,1.166501082E-2
1.327653959E2,-2.691925503E-2,-9.879366875E0,1.405783277E-2
1.327678807E2,-4.366901144E-2,-9.920044899E0,2.362912335E-2
1.327703655E2,-8.434699476E-2,-9.912865639E0,-2.691925503E-3
1.327728502E2,-4.845465720E-2,-9.876974106E0,2.602194622E-2
1.327753351E2,-5.324030295E-2,-9.920044899E0,1.645065658E-2
1.327778199E2,-5.802594870E-2,-9.922437668E0,9.272187948E-3
1.327803046E2,-7.716853172E-2,-9.893723488E0,2.841476910E-2
1.327827894E2,-6.281159073E-2,-9.891330719E0,2.123630047E-2
1.327852742E2,-4.366901144E-2,-9.934401512E0,2.123630047E-2
1.327877602E2,-4.845465720E-2,-9.908080101E0,2.093719784E-3
1.327902450E2,-8.195417374E-2,-9.910472870E0,-2.691925503E-3
1.327927298E2,-6.759724021E-2,-9.905687332E0,1.166501082E-2
1.327952146E2,-6.041877344E-2,-9.903294563E0,4.277170449E-2
1.327976994E2,-7.238288224E-2,-9.934401512E0,1.166501082E-2
1.328001842E2,-7.238288224E-2,-9.905687332E0,3.559323773E-2
1.328026690E2,-7.238288224E-2,-9.912865639E0,2.841476910E-2
1.328051538E2,-3.888336942E-2,-9.905687332E0,2.123630047E-2
1.328076385E2,-3.888336942E-2,-9.908080101E0,1.166501082E-2
1.328101233E2,-4.845465720E-2,-9.932008743E0,-2.662015148E-2
1.328126081E2,-6.520441920E-2,-9.917651176E0,4.486542661E-3
1.328150929E2,-6.999006122E-2,-9.893723488E0,1.645065658E-2
1.328175775E2,-6.281159073E-2,-9.917651176E0,4.486542661E-3
1.328200623E2,-6.041877344E-2,-9.905687332E0,2.362912335E-2
1.328225471E2,-7.477571070E-2,-9.920044899E0,6.879365072E-3
1.328250319E2,-4.845465720E-2,-9.917651176E0,-9.870393202E-3
1.328275167E2,-5.802594870E-2,-9.922437668E0,-5.084747914E-3
1.328300015E2,-5.802594870E-2,-9.912865639E0,2.123630047E-2
1.328324863E2,-6.759724021E-2,-9.910472870E0,1.166501082E-2
1.328349710E2,-6.999006122E-2,-9.910472870E0,6.879365072E-3
1.328374558E2,-8.913264424E-2,-9.924830437E0,4.486542661E-3
1.328399406E2,-5.563312769E-2,-9.929615974E0,9.272187948E-3
1.328424254E2,-5.324030295E-2,-9.929615974E0,-1.704886183E-2
1.328449102E2,-4.366901144E-2,-9.881759644E0,9.272187948E-3
1.328473942E2,-8.673982322E-2,-9.903294563E0,6.879365072E-3
1.328498790E2,-8.195417374E-2,-9.908080101E0,2.362912335E-2
1.328523638E2,-5.802594870E-2,-9.903294563E0,1.645065658E-2
1.328548486E2,-7.238288224E-2,-9.920044899E0,2.602194622E-2
1.328573334E2,-7.238288224E-2,-9.900901794E0,4.516452923E-2
1.328598182E2,-5.563312769E-2,-9.884152412E0,-2.183450572E-2
1.328623030E2,-6.520441920E-2,-9.898509026E0,1.166501082E-2
1.328647878E2,-5.324030295E-2,-9.927223206E0,4.037888348E-2
1.328672726E2,-6.759724021E-2,-9.891330719E0,2.362912335E-2
1.328697573E2,-7.956135273E-2,-9.891330719E0,-1.465603895E-2
1.328722421E2,-5.324030295E-2,-9.908080101E0,2.841476910E-2
1.328747269E2,-6.759724021E-2,-9.908080101E0,6.879365072E-3
1.328772096E2,-6.999006122E-2,-9.917651176E0,2.093719784E-3
1.328796944E2,-7.716853172E-2,-9.920044899E0,4.277170449E-2
1.328821791E2,-7.956135273E-2,-9.929615974E0,-7.477570791E-3
1.328846640E2,-6.281159073E-2,-9.927223206E0,6.879365072E-3
1.328871488E2,-6.520441920E-2,-9.912865639E0,4.037888348E-2
1.328896335E2,-6.759724021E-2,-9.932008743E0,5.473581702E-2
1.328921183E2,-1.058823988E-1,-9.927223206E0,9.272187948E-3
1.328946031E2,-7.956135273E-2,-9.900901794E0,9.272187948E-3
1.328970879E2,-8.673982322E-2,-9.891330719E0,1.884347759E-2
1.328995727E2,-8.195417374E-2,-9.881759644E0,1.405783277E-2
1.329020575E2,-7.956135273E-2,-9.910472870E0,-2.691925503E-3
1.329045422E2,-7.956135273E-2,-9.924830437E0,2.093719784E-3
1.329070324E2,-7.716853172E-2,-9.932008743E0,3.559323773E-2
1.329095172E2,-8.913264424E-2,-9.936794281E0,2.123630047E-2
1.329120020E2,-8.434699476E-2,-9.948758125E0,2.093719784E-3
1.329144868E2,-6.759724021E-2,-9.927223206E0,-7.477570791E-3
1.329169716E2,-6.999006122E-2,-9.891330719E0,4.516452923E-2
1.329194563E2,-7.477571070E-2,-9.910472870E0,1.645065658E-2
1.329219411E2,-7.238288224E-2,-9.915258408E0,1.884347759E-2
1.329244259E2,-5.802594870E-2,-9.920044899E0,6.879365072E-3
1.329269107E2,-7.477571070E-2,-9.946365356E0,9.272187948E-3
1.329293955E2,-9.391828626E-2,-9.924830437E0,2.602194622E-2
1.329318803E2,-8.673982322E-2,-9.929615974E0,2.841476910E-2
1.329343651E2,-7.716853172E-2,-9.910472870E0,-2.991028305E-4
1.329368462E2,-6.759724021E-2,-9.912865639E0,2.362912335E-2
1.329393310E2,-6.041877344E-2,-9.886545181E0,4.755735025E-2
1.329418158E2,-4.606183618E-2,-9.924830437E0,2.841476910E-2
1.329443006E2,-6.999006122E-2,-9.932008743E0,3.320041299E-2
1.329467854E2,-8.673982322E-2,-9.915258408E0,2.602194622E-2
1.329492701E2,-6.759724021E-2,-9.927223206E0,4.277170449E-2
1.329517549E2,-5.563312769E-2,-9.958329201E0,3.320041299E-2
1.329542397E2,-7.956135273E-2,-9.946365356E0,4.995017126E-2
1.329567245E2,-8.913264424E-2,-9.924830437E0,2.602194622E-2
1.329592093E2,-4.845465720E-2,-9.929615974E0,2.362912335E-2
1.329616941E2,-8.434699476E-2,-9.920044899E0,3.080759197E-2
1.329641789E2,-8.195417374E-2,-9.910472870E0,2.841476910E-2
1.329666647E2,-4.366901144E-2,-9.886545181E0,5.952146277E-2
1.329691495E2,-6.520441920E-2,-9.920044899E0,4.516452923E-2
1.329716343E2,-8.434699476E-2,-9.922437668E0,4.037888348E-2
1.329741191E2,-5.802594870E-2,-9.915258408E0,-2.691925503E-3
1.329766039E2,-5.802594870E-2,-9.941579819E0,3.559323773E-2
1.329790886E2,-7.716853172E-2,-9.910472870E0,1.645065658E-2
1.329815734E2,-7.477571070E-2,-9.917651176E0,4.486542661E-3
1.329840582E2,-9.391828626E-2,-9.939187050E0,-2.691925503E-3
1.329865430E2,-6.041877344E-2,-9.910472870E0,-2.691925503E-3
1.329890278E2,-8.434699476E-2,-9.915258408E0,-9.870393202E-3
1.329915126E2,-8.195417374E-2,-9.920044899E0,3.320041299E-2
1.329939973E2,-7.716853172E-2,-9.936794281E0,4.516452923E-2
1.329964813E2,-8.195417374E-2,-9.924830437E0,1.645065658E-2
1.329989660E2,-6.520441920E-2,-9.927223206E0,6.879365072E-3
1.330014508E2,-8.434699476E-2,-9.934401512E0,5.473581702E-2
1.330039356E2,-4.366901144E-2,-9.922437668E0,3.080759197E-2
1.330064204E2,-6.999006122E-2,-9.915258408E0,3.320041299E-2
1.330089052E2,-7.716853172E-2,-9.910472870E0,9.272187948E-3
1.330113900E2,-5.802594870E-2,-9.908080101E0,4.277170449E-2
1.330138747E2,-6.759724021E-2,-9.905687332E0,3.320041299E-2
1.330163595E2,-4.606183618E-2,-9.903294563E0,1.645065658E-2
1.330188443E2,-4.366901144E-2,-9.893723488E0,4.516452923E-2
1.330213291E2,-7.238288224E-2,-9.891330719E0,3.798605874E-2
1.330238139E2,-7.238288224E-2,-9.932008743E0,2.123630047E-2
1.330263123E2,-8.434699476E-2,-9.932008743E0,4.277170449E-2
1.330287971E2,-7.956135273E-2,-9.941579819E0,2.093719784E-3
1.330312819E2,-5.324030295E-2,-9.908080101E0,-1.226321608E-2
1.330337667E2,-8.913264424E-2,-9.927223206E0,4.486542661E-3
1.330362515E2,-8.195417374E-2,-9.929615974E0,2.093719784E-3
1.330387362E2,-2.691925503E-2,-9.910472870E0,1.645065658E-2
1.330412210E2,-6.520441920E-2,-9.936794281E0,2.841476910E-2
1.330437058E2,-4.366901144E-2,-9.939187050E0,3.320041299E-2
1.330461906E2,-4.366901144E-2,-9.915258408E0,3.798605874E-2
1.330486754E2,-7.716853172E-2,-9.932008743E0,2.123630047E-2
1.330511602E2,-6.041877344E-2,-9.941579819E0,2.123630047E-2
1.330536450E2,-8.434699476E-2,-9.943972588E0,-7.477570791E-3
1.330561288E2,-7.238288224E-2,-9.941579819E0,2.093719784E-3
1.330586136E2,-9.631111473E-2,-9.898509026E0,-7.477570791E-3
1.330610984E2,-6.520441920E-2,-9.912865639E0,3.320041299E-2
1.330635832E2,-5.084748194E-2,-9.929615974E0,2.841476910E-2
1.330660680E2,-4.606183618E-2,-9.896116257E0,4.037888348E-2
1.330685527E2,-5.802594870E-2,-9.896116257E0,4.277170449E-2
1.330710375E2,-6.281159073E-2,-9.917651176E0,3.320041299E-2
1.330735223E2,-7.238288224E-2,-9.939187050E0,4.486542661E-3
1.330760071E2,-1.082752272E-1,-9.917651176E0,2.362912335E-2
1.330784919E2,-5.084748194E-2,-9.924830437E0,9.272187948E-3
1.330809767E2,-4.127619043E-2,-9.929615974E0,1.166501082E-2
1.330834615E2,-6.999006122E-2,-9.927223206E0,-5.084747914E-3
1.330859486E2,-9.391828626E-2,-9.936794281E0,4.037888348E-2
1.330884334E2,-9.631111473E-2,-9.946365356E0,6.879365072E-3
1.330909182E2,-6.281159073E-2,-9.922437668E0,2.362912335E-2
1.330934030E2,-8.434699476E-2,-9.910472870E0,2.602194622E-2
1.330958878E2,-6.759724021E-2,-9.915258408E0,2.602194622E-2
1.330983725E2,-5.084748194E-2,-9.941579819E0,4.037888348E-2
1.331008573E2,-9.152546525E-2,-9.936794281E0,5.234299600E-2
1.331033421E2,-6.041877344E-2,-9.927223206E0,6.879365072E-3
1.331058269E2,-8.195417374E-2,-9.932008743E0,2.362912335E-2
1.331083117E2,-8.673982322E-2,-9.953543663E0,3.798605874E-2
1.331107965E2,-5.802594870E-2,-9.953543663E0,2.093719784E-3
1.331132813E2,-6.281159073E-2,-9.910472870E0,9.272187948E-3
1.331157651E2,-8.434699476E-2,-9.903294563E0,3.320041299E-2
1.331182499E2,-8.434699476E-2,-9.917651176E0,4.277170449E-2
1.331207346E2,-8.913264424E-2,-9.924830437E0,-1.226321608E-2
1.331232194E2,-6.999006122E-2,-9.920044899E0,-2.991028305E-4
1.331257042E2,-7.477571070E-2,-9.917651176E0,2.362912335E-2
1.331281890E2,-1.010967568E-1,-9.910472870E0,4.037888348E-2
1.331306738E2,-7.716853172E-2,-9.936794281E0,4.037888348E-2
1.331331585E2,-7.956135273E-2,-9.960722923E0,3.080759197E-2
1.331356433E2,-8.434699476E-2,-9.898509026E0,6.879365072E-3
1.331381281E2,-9.152546525E-2,-9.905687332E0,2.093719784E-3
1.331406129E2,-8.673982322E-2,-9.965508461E0,3.798605874E-2
1.331430977E2,-9.391828626E-2,-9.934401512E0,3.080759197E-2
1.331455691E2,-8.434699476E-2,-9.924830437E0,3.559323773E-2
1.331480539E2,-8.195417374E-2,-9.922437668E0,-2.691925503E-3
1.331505387E2,-8.195417374E-2,-9.912865639E0,2.602194622E-2
1.331530234E2,-5.324030295E-2,-9.941579819E0,3.320041299E-2
1.331555082E2,-7.716853172E-2,-9.920044899E0,-1.704886183E-2
1.331579930E2,-9.631111473E-2,-9.929615974E0,2.362912335E-2
1.331604778E2,-9.631111473E-2,-9.958329201E0,5.952146277E-2
1.331629626E2,-8.434699476E-2,-9.922437668E0,3.559323773E-2
1.331654474E2,-8.434699476E-2,-9.941579819E0,3.798605874E-2
1.331679321E2,-7.956135273E-2,-9.927223206E0,4.516452923E-2
1.331704169E2,-6.999006122E-2,-9.953543663E0,3.559323773E-2
1.331729017E2,-8.434699476E-2,-9.905687332E0,2.841476910E-2
1.331753858E2,-7.716853172E-2,-9.932008743E0,3.080759197E-2
1.331778706E2,-7.716853172E-2,-9.908080101E0,4.995017126E-2
1.331803554E2,-8.434699476E-2,-9.920044899E0,1.405783277E-2
1.331828402E2,-7.238288224E-2,-9.929615974E0,-2.691925503E-3
1.331853250E2,-6.999006122E-2,-9.929615974E0,9.272187948E-3
1.331878097E2,-7.716853172E-2,-9.912865639E0,6.879365072E-3
1.331902945E2,-7.238288224E-2,-9.927223206E0,1.645065658E-2
1.331927793E2,-7.956135273E-2,-9.924830437E0,4.516452923E-2
1.331952641E2,-9.391828626E-2,-9.939187050E0,7.866404206E-2
1.331977489E2,-8.913264424E-2,-9.924830437E0,2.123630047E-2
1.332002337E2,-3.170489892E-2,-9.936794281E0,-7.477570791E-3
1.332027184E2,-9.152546525E-2,-9.915258408E0,4.037888348E-2
1.332052040E2,-8.673982322E-2,-9.924830437E0,3.798605874E-2
1.332076888E2,-7.477571070E-2,-9.869794846E0,4.037888348E-2
1.332101736E2,-9.152546525E-2,-9.900901794E0,-9.870393202E-3
1.332126584E2,-9.391828626E-2,-9.932008743E0,4.277170449E-2
1.332151431E2,-6.520441920E-2,-9.927223206E0,3.798605874E-2
1.332176279E2,-5.563312769E-2,-9.939187050E0,2.093719784E-3
1.332201127E2,-5.324030295E-2,-9.920044899E0,2.093719784E-3
1.332225975E2,-8.913264424E-2,-9.924830437E0,2.602194622E-2
1.332250823E2,-8.913264424E-2,-9.903294563E0,4.755735025E-2
1.332275671E2,-5.802594870E-2,-9.939187050E0,-2.691925503E-3
1.332300519E2,-6.759724021E-2,-9.953543663E0,3.559323773E-2
1.332325367E2,-6.520441920E-2,-9.941579819E0,9.272187948E-3
1.332350216E2,-8.913264424E-2,-9.932008743E0,3.559323773E-2
1.332375064E2,-9.631111473E-2,-9.896116257E0,5.712864175E-2
1.332399912E2,-8.913264424E-2,-9.908080101E0,5.712864175E-2
1.332424759E2,-7.956135273E-2,-9.936794281E0,4.995017126E-2
1.332449607E2,-8.913264424E-2,-9.920044899E0,4.037888348E-2
1.332474455E2,-8.913264424E-2,-9.924830437E0,3.559323773E-2
1.332499303E2,-6.999006122E-2,-9.900901794E0,4.995017126E-2
1.332524151E2,-6.520441920E-2,-9.908080101E0,2.362912335E-2
1.332548999E2,-4.127619043E-2,-9.920044899E0,4.755735025E-2
1.332573846E2,-7.477571070E-2,-9.932008743E0,4.995017126E-2
1.332598694E2,-8.913264424E-2,-9.903294563E0,5.234299600E-2
1.332623542E2,-6.759724021E-2,-9.915258408E0,3.080759197E-2
1.332648378E2,-7.238288224E-2,-9.888937950E0,1.166501082E-2
1.332673226E2,-8.195417374E-2,-9.960722923E0,2.841476910E-2
1.332698074E2,-7.956135273E-2,-9.946365356E0,3.080759197E-2
1.332722921E2,-7.238288224E-2,-9.915258408E0,4.995017126E-2
1.332747769E2,-5.563312769E-2,-9.905687332E0,1.884347759E-2
1.332772617E2,-3.888336942E-2,-9.888937950E0,3.798605874E-2
1.332797465E2,-6.281159073E-2,-9.900901794E0,3.559323773E-2
1.332822313E2,-8.195417374E-2,-9.934401512E0,1.166501082E-2
1.332847160E2,-8.195417374E-2,-9.908080101E0,5.952146277E-2
1.332872008E2,-5.084748194E-2,-9.888937950E0,1.884347759E-2
1.332896856E2,-8.434699476E-2,-9.900901794E0,2.093719784E-3
1.332921704E2,-3.649054468E-2,-9.905687332E0,1.405783277E-2
1.332946573E2,-1.034895778E-1,-9.898509026E0,-2.991028305E-4
1.332971421E2,-9.391828626E-2,-9.905687332E0,2.362912335E-2
1.332996269E2,-6.281159073E-2,-9.934401512E0,1.884347759E-2
1.333021117E2,-6.520441920E-2,-9.924830437E0,3.798605874E-2
1.333045965E2,-7.956135273E-2,-9.910472870E0,5.712864175E-2
1.333070812E2,-7.716853172E-2,-9.898509026E0,2.602194622E-2
1.333095660E2,-8.434699476E-2,-9.903294563E0,3.080759197E-2
1.333120508E2,-8.195417374E-2,-9.960722923E0,6.191428751E-2
1.333145356E2,-8.434699476E-2,-9.939187050E0,2.362912335E-2
1.333170204E2,-6.520441920E-2,-9.922437668E0,3.798605874E-2
1.333195052E2,-1.106680483E-1,-9.920044899E0,2.362912335E-2
1.333219900E2,-6.281159073E-2,-9.924830437E0,9.272187948E-3
1.333244735E2,-9.870393574E-2,-9.936794281E0,-7.477570791E-3
1.333269583E2,-1.202393398E-1,-9.934401512E0,1.645065658E-2
1.333294431E2,-1.106680483E-1,-9.893723488E0,2.602194622E-2
1.333319279E2,-8.434699476E-2,-9.929615974E0,3.080759197E-2
1.333344127E2,-3.888336942E-2,-9.896116257E0,4.037888348E-2
1.333368975E2,-7.477571070E-2,-9.884152412E0,4.486542661E-3
1.333393822E2,-8.913264424E-2,-9.900901794E0,-5.084747914E-3
1.333418670E2,-7.477571070E-2,-9.905687332E0,3.559323773E-2
1.333443518E2,-8.913264424E-2,-9.941579819E0,3.559323773E-2
1.333468366E2,-9.631111473E-2,-9.927223206E0,2.841476910E-2
1.333493214E2,-6.281159073E-2,-9.891330719E0,1.405783277E-2
1.333518062E2,-8.195417374E-2,-9.898509026E0,2.123630047E-2
1.333542921E2,-7.477571070E-2,-9.922437668E0,1.405783277E-2
1.333567769E2,-7.956135273E-2,-9.936794281E0,2.602194622E-2
1.333592617E2,-7.238288224E-2,-9.917651176E0,2.841476910E-2
1.333617465E2,-8.434699476E-2,-9.915258408E0,4.277170449E-2
1.333642313E2,-8.913264424E-2,-9.927223206E0,1.166501082E-2
1.333667160E2,-9.152546525E-2,-9.917651176E0,1.405783277E-2
1.333692008E2,-6.520441920E-2,-9.908080101E0,1.645065658E-2
1.333716856E2,-6.281159073E-2,-9.900901794E0,2.841476910E-2
1.333741704E2,-6.041877344E-2,-9.915258408E0,3.798605874E-2
1.333766552E2,-7.716853172E-2,-9.941579819E0,3.559323773E-2
1.333791400E2,-6.759724021E-2,-9.917651176E0,2.602194622E-2
1.333816248E2,-7.238288224E-2,-9.912865639E0,3.320041299E-2
1.333841086E2,-6.759724021E-2,-9.943972588E0,4.486542661E-3
1.333865934E2,-7.956135273E-2,-9.922437668E0,-1.465603895E-2
1.333890782E2,-9.391828626E-2,-9.888937950E0,2.602194622E-2
1.333915630E2,-7.477571070E-2,-9.932008743E0,2.362912335E-2
1.333940478E2,-6.999006122E-2,-9.939187050E0,2.841476910E-2
1.333965326E2,-1.034895778E-1,-9.915258408E0,2.093719784E-3
1.333990174E2,-7.716853172E-2,-9.910472870E0,2.841476910E-2
1.334015021E2,-6.281159073E-2,-9.920044899E0,7.387840003E-2
1.334039869E2,-9.391828626E-2,-9.929615974E0,6.879365072E-3
1.334064717E2,-6.041877344E-2,-9.948758125E0,-2.422732860E-2
1.334089565E2,-1.034895778E-1,-9.903294563E0,1.166501082E-2
1.334114413E2,-8.434699476E-2,-9.903294563E0,9.272187948E-3
1.334139250E2,-1.010967568E-1,-9.903294563E0,1.645065658E-2
1.334164098E2,-6.041877344E-2,-9.900901794E0,3.320041299E-2
1.334188946E2,-6.520441920E-2,-9.915258408E0,2.602194622E-2
1.334213794E2,-6.520441920E-2,-9.929615974E0,3.320041299E-2
1.334238642E2,-6.999006122E-2,-9.917651176E0,4.037888348E-2
1.334263490E2,-1.226321608E-1,-9.915258408E0,2.123630047E-2
1.334288338E2,-7.956135273E-2,-9.912865639E0,2.123630047E-2
1.334313185E2,-6.759724021E-2,-9.903294563E0,5.712864175E-2
1.334338033E2,-6.520441920E-2,-9.915258408E0,2.602194622E-2
1.334362881E2,-4.606183618E-2,-9.915258408E0,2.602194622E-2
1.334387729E2,-4.845465720E-2,-9.922437668E0,3.798605874E-2
1.334412577E2,-7.238288224E-2,-9.898509026E0,2.123630047E-2
1.334437438E2,-1.130608693E-1,-9.955936432E0,2.123630047E-2
1.334462286E2,-9.391828626E-2,-9.946365356E0,-2.991028305E-4
1.334487134E2,-6.759724021E-2,-9.953543663E0,2.362912335E-2
1.334511982E2,-7.956135273E-2,-9.893723488E0,1.405783277E-2
1.334536830E2,-9.631111473E-2,-9.917651176E0,9.272187948E-3
1.334561678E2,-9.631111473E-2,-9.934401512E0,5.712864175E-2
1.334586526E2,-9.391828626E-2,-9.917651176E0,4.755735025E-2
1.334611374E2,-8.195417374E-2,-9.900901794E0,4.037888348E-2
1.334636221E2,-8.913264424E-2,-9.912865639E0,3.559323773E-2
1.334661069E2,-7.956135273E-2,-9.924830437E0,3.080759197E-2
1.334685917E2,-5.563312769E-2,-9.908080101E0,4.755735025E-2
1.334710765E2,-6.759724021E-2,-9.912865639E0,4.516452923E-2
1.334735598E2,-1.106680483E-1,-9.915258408E0,2.362912335E-2
1.334760446E2,-8.673982322E-2,-9.896116257E0,9.272187948E-3
1.334785294E2,-7.716853172E-2,-9.893723488E0,3.559323773E-2
1.334810142E2,-9.631111473E-2,-9.920044899E0,2.123630047E-2
1.334834990E2,-6.041877344E-2,-9.908080101E0,2.362912335E-2
1.334859838E2,-9.152546525E-2,-9.934401512E0,4.277170449E-2
1.334884685E2,-9.391828626E-2,-9.912865639E0,9.272187948E-3
1.334909533E2,-7.238288224E-2,-9.903294563E0,1.884347759E-2
1.334934381E2,-1.034895778E-1,-9.922437668E0,5.473581702E-2
1.334959229E2,-9.391828626E-2,-9.920044899E0,2.362912335E-2
1.334984077E2,-7.238288224E-2,-9.917651176E0,9.272187948E-3
1.335008925E2,-6.999006122E-2,-9.932008743E0,4.277170449E-2
1.335033797E2,-8.434699476E-2,-9.922437668E0,2.841476910E-2
1.335058645E2,-9.391828626E-2,-9.922437668E0,4.995017126E-2
1.335083493E2,-6.759724021E-2,-9.948758125E0,1.884347759E-2
1.335108341E2,-7.238288224E-2,-9.960722923E0,4.516452923E-2
1.335133189E2,-8.195417374E-2,-9.946365356E0,4.037888348E-2
1.335158037E2,-7.238288224E-2,-9.948758125E0,3.080759197E-2
1.335182884E2,-6.281159073E-2,-9.896116257E0,1.645065658E-2
1.335207732E2,-6.999006122E-2,-9.905687332E0,2.602194622E-2
1.335232580E2,-7.477571070E-2,-9.932008743E0,2.123630047E-2
1.335257428E2,-9.391828626E-2,-9.912865639E0,2.362912335E-2
1.335282276E2,-6.281159073E-2,-9.896116257E0,4.995017126E-2
1.335307124E2,-6.759724021E-2,-9.941579819E0,2.123630047E-2
1.335331963E2,-9.152546525E-2,-9.908080101E0,1.166501082E-2
1.335356811E2,-7.956135273E-2,-9.927223206E0,2.362912335E-2
1.335381659E2,-7.716853172E-2,-9.917651176E0,4.037888348E-2
1.335406507E2,-7.477571070E-2,-9.929615974E0,9.272187948E-3
1.335431355E2,-6.281159073E-2,-9.941579819E0,4.037888348E-2
1.335456203E2,-9.870393574E-2,-9.936794281E0,-5.084747914E-3
1.335481051E2,-9.870393574E-2,-9.910472870E0,2.362912335E-2
1.335505898E2,-9.152546525E-2,-9.934401512E0,1.884347759E-2
1.335530746E2,-6.041877344E-2,-9.929615974E0,1.645065658E-2
1.335555594E2,-8.913264424E-2,-9.912865639E0,-7.477570791E-3
1.335580442E2,-8.195417374E-2,-9.891330719E0,9.272187948E-3
1.335605290E2,-9.631111473E-2,-9.932008743E0,1.405783277E-2
1.335630120E2,-7.716853172E-2,-9.958329201E0,4.037888348E-2
1.335654968E2,-8.673982322E-2,-9.932008743E0,5.234299600E-2
1.335679816E2,-7.956135273E-2,-9.898509026E0,6.191428751E-2
1.335704664E2,-5.324030295E-2,-9.929615974E0,1.405783277E-2
1.335729512E2,-7.716853172E-2,-9.932008743E0,-2.691925503E-3
1.335754360E2,-8.673982322E-2,-9.900901794E0,-5.084747914E-3
1.335779208E2,-7.238288224E-2,-9.888937950E0,6.879365072E-3
1.335804056E2,-7.477571070E-2,-9.932008743E0,6.879365072E-3
1.335828903E2,-6.520441920E-2,-9.898509026E0,1.405783277E-2
1.335853751E2,-7.238288224E-2,-9.929615974E0,-2.991028305E-4
1.335878599E2,-9.391828626E-2,-9.934401512E0,-2.691925503E-3
1.335903447E2,-7.238288224E-2,-9.917651176E0,1.166501082E-2
1.335928295E2,-5.802594870E-2,-9.896116257E0,4.037888348E-2
1.335953143E2,-7.477571070E-2,-9.932008743E0,3.320041299E-2
1.335977991E2,-6.759724021E-2,-9.929615974E0,4.516452923E-2
1.336002839E2,-6.520441920E-2,-9.912865639E0,4.486542661E-3
1.336027687E2,-1.106680483E-1,-9.948758125E0,1.645065658E-2
1.336052534E2,-7.956135273E-2,-9.943972588E0,3.320041299E-2
1.336077382E2,-8.195417374E-2,-9.927223206E0,3.559323773E-2
1.336102230E2,-7.238288224E-2,-9.953543663E0,1.645065658E-2
1.336127078E2,-6.999006122E-2,-9.939187050E0,2.093719784E-3
1.336151926E2,-9.631111473E-2,-9.912865639E0,-2.691925503E-3
1.336176774E2,-7.238288224E-2,-9.943972588E0,4.037888348E-2
1.336201621E2,-7.238288224E-2,-9.924830437E0,1.405783277E-2
1.336226474E2,-8.913264424E-2,-9.920044899E0,3.798605874E-2
1.336251322E2,-1.010967568E-1,-9.924830437E0,9.272187948E-3
1.336276170E2,-8.434699476E-2,-9.920044899E0,2.602194622E-2
1.336301018E2,-6.520441920E-2,-9.917651176E0,-1.944168471E-2
1.336325866E2,-4.366901144E-2,-9.910472870E0,3.559323773E-2
1.336350714E2,-8.673982322E-2,-9.910472870E0,6.430710852E-2
1.336375562E2,-6.759724021E-2,-9.903294563E0,4.755735025E-2
