"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.164276144E2,-2.993734181E-1,2.657222748E-2,9.483096004E-2
1.164325840E2,-3.116066456E-1,1.319313049E-2,8.765085042E-2
1.164375536E2,-3.308132291E-1,4.268646240E-2,9.723408520E-2
1.164425232E2,-3.127524853E-1,4.224395752E-2,6.635458767E-2
1.164474927E2,-3.207390904E-1,6.794166565E-2,6.764503568E-2
1.164524623E2,-3.060388267E-1,3.047370911E-2,8.199258894E-2
1.164574319E2,-3.424046636E-1,7.527828217E-2,6.193253398E-2
1.164624015E2,-3.082849383E-1,7.813739777E-2,7.991765440E-2
1.164673711E2,-3.039880395E-1,3.703022003E-2,7.278201729E-2
1.164723407E2,-3.257012963E-1,3.546428680E-2,6.230032071E-2
1.164773097E2,-3.008064032E-1,1.609516144E-2,6.502211094E-2
1.164822793E2,-3.223126531E-1,-2.567577362E-2,5.705566704E-2
1.164872489E2,-3.127319813E-1,-7.659912109E-2,3.836052120E-2
1.164922185E2,-3.160624504E-1,-1.009626389E-1,8.161234856E-2
1.164971880E2,-3.016533852E-1,-1.417551041E-1,6.653477252E-2
1.165021577E2,-3.049465120E-1,-1.311292648E-1,4.675621167E-2
1.165071258E2,-3.059667647E-1,-1.384105682E-1,6.184518337E-2
1.165120954E2,-2.949202657E-1,-1.824493408E-1,8.026582748E-2
1.165170650E2,-3.064562976E-1,-1.774187088E-1,6.165789813E-2
1.165220346E2,-3.117750287E-1,-1.344194412E-1,8.976402134E-2
1.165270042E2,-3.252854347E-1,-1.167211533E-1,5.713959783E-2
1.165319738E2,-3.079054356E-1,-1.074857712E-1,6.749472767E-2
1.165369450E2,-3.166468441E-1,-7.931804657E-2,7.417065650E-2
1.165419147E2,-2.800492346E-1,-6.682491302E-2,8.562085032E-2
1.165468842E2,-3.007431328E-1,-4.968357086E-2,6.844428182E-2
1.165518538E2,-2.949521840E-1,-8.925437927E-3,7.397616655E-2
1.165568234E2,-2.916107774E-1,2.555179596E-2,8.922486752E-2
1.165617930E2,-2.904918492E-1,3.599071503E-2,7.573129237E-2
1.165667607E2,-2.893543839E-1,6.416034698E-2,1.015497446E-1
1.165717303E2,-2.845602334E-1,1.134767532E-1,9.391917288E-2
1.165766999E2,-2.927153707E-1,1.326913834E-1,1.242298633E-1
1.165816695E2,-2.735355794E-1,1.624374390E-1,6.869086623E-2
1.165866390E2,-2.725144327E-1,2.026195526E-1,1.087388992E-1
1.165916087E2,-2.489082813E-1,1.474475861E-1,8.668783307E-2
1.165965801E2,-2.645393908E-1,1.580638885E-1,8.501288295E-2
1.166015498E2,-2.755484283E-1,1.187009811E-1,9.517733753E-2
1.166065194E2,-2.720566690E-1,1.212415695E-1,8.268819004E-2
1.166114889E2,-2.759020627E-1,3.586196899E-2,1.082605869E-1
1.166164585E2,-2.676304281E-1,3.459930420E-3,8.856041729E-2
1.166214282E2,-2.771668434E-1,-4.173564911E-2,1.176173091E-1
1.166263959E2,-3.031743765E-1,-6.279659271E-2,9.770652652E-2
1.166313655E2,-2.862311304E-1,-8.368492126E-2,1.077104583E-1
1.166363351E2,-2.859028578E-1,-1.317110062E-1,1.163626611E-1
1.166413047E2,-2.855775952E-1,-1.532077789E-1,1.355542243E-1
1.166462742E2,-2.910887599E-1,-1.388874054E-1,1.461445987E-1
1.166512439E2,-2.821976542E-1,-1.365613937E-1,1.208035871E-1
1.166562132E2,-2.756001651E-1,-1.235599518E-1,1.608189344E-1
1.166611827E2,-2.891459167E-1,-1.225423813E-1,1.328755468E-1
1.166661523E2,-2.620912194E-1,-8.233451843E-2,1.477931440E-1
1.166711219E2,-2.541354299E-1,-5.671024323E-2,1.100923344E-1
1.166760914E2,-2.663094401E-1,-3.011035919E-2,1.142216623E-1
1.166810610E2,-2.615973353E-1,2.477836609E-2,1.217232421E-1
1.166860302E2,-2.650825679E-1,6.733608246E-2,1.599926651E-1
1.166909997E2,-2.839016914E-1,8.697509766E-2,9.321133047E-2
1.166959693E2,-2.799184024E-1,6.250286102E-2,1.136155128E-1
1.167009388E2,-2.522400618E-1,4.061222076E-2,1.099354699E-1
1.167059084E2,-2.340341508E-1,4.385185242E-2,1.003216654E-1
1.167108779E2,-2.480499148E-1,6.012821198E-2,9.435086697E-2
1.167158485E2,-2.641679049E-1,3.351306915E-2,9.194187075E-2
1.167208180E2,-2.420654297E-1,5.581665039E-2,5.882628635E-2
1.167257876E2,-2.401309907E-1,2.092552185E-2,8.059842885E-2
1.167307572E2,-2.477414906E-1,1.720523834E-2,7.391518354E-2
1.167357267E2,-2.384506315E-1,-6.672859192E-3,6.602458656E-2
1.167406963E2,-2.444711775E-1,-3.391265869E-2,6.062458456E-2
1.167456668E2,-2.312552333E-1,-4.073238373E-2,6.484866142E-2
1.167506363E2,-2.431701124E-1,-2.374076843E-2,6.785164773E-2
1.167556059E2,-2.465413511E-1,-1.283168793E-2,5.433055758E-2
1.167605754E2,-2.521046698E-1,-3.526592255E-2,7.167235017E-2
1.167655450E2,-2.086622864E-1,-1.000213623E-2,6.643350422E-2
1.167705146E2,-2.177401185E-1,-4.433822632E-2,4.595246166E-2
1.167754825E2,-1.946479976E-1,-4.037857056E-2,8.619040251E-2
1.167804521E2,-2.262028754E-1,-4.239082336E-2,9.032978117E-2
1.167854216E2,-1.779398918E-1,-3.963661194E-2,7.674895227E-2
1.167903912E2,-1.748508215E-1,-2.621269226E-2,6.095623225E-2
1.167953608E2,-1.896550953E-1,-3.401756287E-3,8.686882257E-2
1.168003303E2,-1.603889763E-1,-3.779220581E-2,7.540573180E-2
1.168052994E2,-1.598472893E-1,-1.963520050E-2,7.488434017E-2
1.168102689E2,-1.579927504E-1,-8.757591248E-3,7.193845510E-2
1.168152385E2,-1.573142409E-1,2.029418945E-3,7.387427986E-2
1.168202080E2,-1.495934129E-1,2.816486359E-2,6.993248314E-2
1.168251776E2,-1.608894467E-1,3.507804871E-2,6.832076609E-2
1.168301472E2,-1.341348588E-1,1.461315155E-2,7.260945439E-2
1.168351184E2,-1.561184525E-1,2.584457397E-4,7.688882947E-2
1.168400879E2,-1.338168085E-1,-5.663871765E-3,5.497509241E-2
1.168450575E2,-1.463021189E-1,1.527786255E-3,8.795993030E-2
1.168500271E2,-1.347985268E-1,-4.122924805E-2,9.216292948E-2
1.168549966E2,-1.292520016E-1,3.077507019E-3,6.539646536E-2
1.168599662E2,-1.296634376E-1,-5.248069763E-3,9.462755919E-2
1.168649349E2,-1.074271947E-1,-3.013229370E-2,8.072464168E-2
1.168699045E2,-9.960255027E-2,-4.293441772E-2,7.646623254E-2
1.168748740E2,-1.072836667E-1,-1.405811310E-2,6.612275541E-2
1.168798436E2,-8.753032982E-2,-5.617141724E-3,1.319607794E-1
1.168848132E2,-8.351270109E-2,1.344394684E-2,9.871761501E-2
1.168897827E2,-1.079830453E-1,2.640533447E-2,1.093348116E-1
1.168947522E2,-9.059988707E-2,4.400920868E-2,8.776790649E-2
1.168997217E2,-8.983392268E-2,8.165931702E-2,1.146633625E-1
1.169046913E2,-6.655893475E-2,5.010223389E-2,8.788545430E-2
1.169096609E2,-7.668372989E-2,5.087661743E-2,1.123790741E-1
1.169146304E2,-5.819144472E-2,3.026390076E-2,1.078763306E-1
1.169196000E2,-4.339075089E-2,1.813697815E-2,7.234741002E-2
1.169245753E2,-5.600171536E-2,4.174232483E-2,6.084268540E-2
1.169295449E2,-8.387477696E-2,1.051139832E-2,6.123554707E-2
1.169345145E2,-6.168136001E-2,-1.457214355E-3,6.981001794E-2
1.169394840E2,-6.079237908E-2,-2.282905579E-2,6.516999006E-2
1.169444536E2,-5.035622790E-2,-7.820129395E-5,4.164272547E-2
1.169494231E2,-6.482014060E-2,-1.909065247E-2,6.220772117E-2
1.169543877E2,-6.248656660E-2,1.247406006E-3,4.931997135E-2
1.169593572E2,-7.434324920E-2,1.428794861E-2,-3.083730116E-4
1.169643268E2,-5.749055743E-2,1.177597046E-2,1.934244856E-2
1.169692963E2,-5.830847099E-2,1.403141022E-2,3.542268276E-2
1.169742659E2,-3.193072975E-2,7.953643799E-3,2.645209990E-2
1.169792354E2,-1.511881500E-2,7.860183716E-3,7.977276109E-3
1.169842059E2,-2.884730697E-3,-7.678031921E-3,3.001415171E-2
1.169891754E2,-1.696232706E-2,6.675720215E-4,6.812009029E-3
1.169941450E2,-1.073029637E-2,-5.626678467E-4,1.225805003E-2
1.169991146E2,6.374016404E-3,5.884170532E-4,3.180915117E-2
1.170040841E2,-3.486458212E-2,-3.390598297E-2,-2.355296351E-2
1.170090537E2,1.355752349E-2,-6.692981720E-2,2.496092580E-2
1.170140230E2,2.245809883E-2,-3.673171997E-2,7.639888674E-3
1.170189925E2,8.639410138E-3,-4.835891724E-2,-7.004832849E-3
1.170239621E2,4.144140333E-2,-7.771110535E-2,-1.785977185E-2
1.170289316E2,3.583177924E-2,-9.969329834E-2,-3.680504393E-3
1.170339012E2,4.121985286E-2,-1.108102798E-1,-3.348667920E-2
1.170388708E2,5.007475615E-2,-8.501529694E-2,-1.194469817E-2
1.170438537E2,4.694183171E-2,-1.057615280E-1,1.300529018E-2
1.170488232E2,4.743587971E-2,-8.595371246E-2,-8.468132466E-3
1.170537928E2,4.916617274E-2,-3.305721283E-2,5.870729685E-3
1.170587623E2,5.911859870E-2,-2.455043793E-2,-1.763108559E-2
1.170637319E2,8.696120977E-2,-1.255702972E-2,-1.738421619E-3
1.170687014E2,8.735746145E-2,4.328060150E-2,-2.519862354E-2
1.170736564E2,1.077434123E-1,3.807544708E-2,-5.622722208E-3
1.170786260E2,9.371306747E-2,7.685565948E-2,-4.635266960E-4
1.170835956E2,1.247002557E-1,7.492923737E-2,-7.277090102E-3
1.170885651E2,1.044590324E-1,6.588745117E-2,6.264008582E-3
1.170935347E2,1.198890060E-1,6.404781342E-2,1.963916048E-2
1.170985042E2,1.148421094E-1,3.965663910E-2,-1.566261053E-3
1.171034746E2,1.384487599E-1,4.515743256E-2,1.427950896E-2
1.171084441E2,1.463385820E-1,-1.234149933E-2,1.204698533E-2
1.171134137E2,1.505216658E-1,2.565956116E-2,-2.146467566E-3
1.171183833E2,1.391243041E-1,-2.573776245E-2,2.832269296E-3
1.171233528E2,1.728276312E-1,-5.057525635E-2,6.480438635E-3
1.171283224E2,1.646523327E-1,-6.808185577E-2,1.229109429E-2
1.171332929E2,1.624076664E-1,-6.881427765E-2,1.092867926E-2
1.171382624E2,1.874998212E-1,-6.360435486E-2,-1.791864634E-6
1.171432320E2,1.933532506E-1,-3.824806213E-2,-2.292538248E-2
1.171482015E2,1.786276400E-1,-2.497386932E-2,6.577234715E-3
1.171531711E2,1.664794087E-1,1.194095612E-2,-2.221982926E-3
1.171581407E2,1.900130510E-1,-1.202964783E-2,2.344303206E-2
1.171631096E2,1.692727506E-1,1.646327972E-2,4.895437509E-3
1.171680791E2,1.806978583E-1,2.333736420E-2,-2.910770476E-3
1.171730487E2,1.824216694E-1,5.211830139E-3,6.982382387E-3
1.171780183E2,1.901223958E-1,1.930332184E-2,1.915208995E-4
1.171829878E2,1.905543208E-1,2.615165710E-2,-2.322361432E-2
1.171879574E2,1.885032654E-1,1.512718201E-2,-2.149995789E-2
1.171929280E2,1.735357791E-1,1.369190216E-2,-5.420656875E-2
1.171978976E2,1.884373277E-1,-2.336883545E-2,-1.915020496E-2
1.172028672E2,1.876706481E-1,4.558563232E-4,-2.592873201E-2
1.172078367E2,1.846128702E-1,3.001785278E-2,-3.275568783E-2
1.172128063E2,1.826905608E-1,3.557872772E-2,-5.589305237E-2
1.172177759E2,1.941882223E-1,8.859348297E-2,-5.404928327E-2
1.172227585E2,1.841437668E-1,9.721660614E-2,-6.067279354E-2
1.172277281E2,1.860491782E-1,1.105203629E-1,-3.859416768E-2
1.172326976E2,2.022691518E-1,1.427116394E-1,-4.402032867E-2
1.172376672E2,1.993229538E-1,9.505271912E-2,-4.106152058E-2
1.172426367E2,2.130811512E-1,7.867240906E-2,-7.254887372E-2
1.172476063E2,1.923846155E-1,2.797603607E-2,-6.702517718E-2
1.172525788E2,1.968056113E-1,9.772300720E-3,-6.738668680E-2
1.172575483E2,2.179726064E-1,-5.579948425E-2,-7.484094054E-2
1.172625179E2,1.938542128E-1,-8.994388580E-2,-8.930800855E-2
1.172674875E2,2.043310106E-1,-1.344919205E-1,-7.981914282E-2
1.172724570E2,2.113660574E-1,-1.644258499E-1,-8.809468150E-2
1.172774266E2,2.218016088E-1,-1.822271347E-1,-7.234146446E-2
1.172823920E2,2.107937038E-1,-2.070093155E-1,-8.751866966E-2
1.172873615E2,2.309461832E-1,-1.959590912E-1,-7.987510413E-2
1.172923311E2,2.247224748E-1,-1.612453461E-1,-7.110796869E-2
1.172973007E2,2.601495087E-1,-1.006908417E-1,-7.165463269E-2
1.173022702E2,2.597015798E-1,-6.558704376E-2,-7.813179493E-2
1.173072398E2,2.935190499E-1,-2.364253998E-2,-8.799447119E-2
1.173122101E2,2.818185091E-1,3.458213806E-2,-1.108056009E-1
1.173171797E2,2.892180085E-1,6.618976593E-2,-9.072090685E-2
1.173221492E2,2.965542376E-1,7.853031158E-2,-6.241583079E-2
1.173271188E2,2.906592488E-1,1.275901794E-1,-8.067001402E-2
1.173320884E2,2.918090820E-1,1.322946548E-1,-6.319141388E-2
1.173370579E2,2.998155355E-1,1.025247574E-1,-6.235583499E-2
1.173420127E2,3.041521907E-1,1.169500351E-1,-7.717264444E-2
1.173469822E2,3.273651600E-1,8.137130737E-2,-6.196920574E-2
1.173519518E2,3.229354918E-1,4.846668243E-2,-5.776501447E-2
1.173569214E2,3.290759623E-1,5.860233307E-2,-6.766860187E-2
1.173618909E2,3.148172498E-1,1.996040344E-2,-6.326128542E-2
1.173668605E2,3.230624199E-1,2.321815491E-2,-4.693663865E-2
1.173718301E2,3.217634261E-1,5.067825317E-3,-9.971371293E-2
1.173767997E2,3.167303205E-1,-4.612922668E-3,-8.091282099E-2
1.173817692E2,3.162550926E-1,3.687095642E-2,-3.120911494E-2
1.173867388E2,3.298547864E-1,2.218723297E-2,-6.044311076E-2
1.173917084E2,3.573345542E-1,6.227493286E-2,-6.084805727E-2
1.173966779E2,3.322198987E-1,4.976844788E-2,-5.551686510E-2
1.174016477E2,3.202493489E-1,2.074241638E-2,-7.150870562E-2
1.174066172E2,3.213139176E-1,-9.226799011E-3,-7.923477888E-2
1.174115868E2,2.913053036E-1,-1.399803162E-2,-5.495855212E-2
1.174165564E2,3.195917904E-1,-5.792140961E-2,-2.148555219E-2
1.174215259E2,3.084202409E-1,-5.515480042E-2,-5.248401314E-2
1.174264955E2,3.078244925E-1,-5.953121185E-2,-5.479398370E-2
1.174314656E2,3.035905361E-1,-6.268215179E-2,-6.427185982E-2
1.174364351E2,2.956470251E-1,-4.679393768E-2,-7.240315527E-2
1.174414047E2,3.008362055E-1,-5.717277527E-2,-5.939624086E-2
1.174463742E2,2.974583805E-1,-3.419971466E-2,-7.498381287E-2
1.174513438E2,2.930256724E-1,-7.860183716E-3,-5.953180045E-2
1.174563134E2,2.802630961E-1,-3.116607666E-3,-7.862977684E-2
1.174612818E2,2.926274836E-1,-4.355430603E-3,-7.151623070E-2
1.174662513E2,2.728450298E-1,6.293296814E-3,-6.214071438E-2
1.174712209E2,2.803899348E-1,2.754688263E-2,-9.441619366E-2
1.174761905E2,2.630845904E-1,4.624557495E-2,-1.120144054E-1
1.174811600E2,2.885014415E-1,7.429790497E-2,-1.175353378E-1
1.174861296E2,2.674086094E-1,2.847290039E-2,-9.329271317E-2
1.174911011E2,2.807288170E-1,2.936172485E-2,-9.887076914E-2
1.174960707E2,2.670607567E-1,1.834869385E-2,-1.032659337E-1
1.175010402E2,2.734904885E-1,4.425716400E-2,-1.157578230E-1
1.175060098E2,2.727387846E-1,8.063793182E-2,-1.139738858E-1
1.175109794E2,2.873305976E-1,4.783248901E-2,-1.049732938E-1
1.175159489E2,2.698332071E-1,3.430366516E-2,-1.124478579E-1
1.175209179E2,2.668908536E-1,1.612949371E-2,-1.127324924E-1
1.175258875E2,2.782003880E-1,-2.445602417E-2,-1.223871037E-1
1.175308571E2,2.690414190E-1,-1.746177673E-3,-1.057533324E-1
1.175358266E2,2.600364685E-1,-1.794815063E-3,-8.801934868E-2
1.175407962E2,2.795600891E-1,-3.747272491E-2,-1.130135432E-1
1.175457657E2,2.692268491E-1,-3.365707397E-2,-1.211967394E-1
1.175507301E2,2.816493511E-1,-6.313133240E-2,-1.220034808E-1
1.175556997E2,2.758938968E-1,-7.215785980E-2,-1.322015375E-1
1.175606692E2,2.927027047E-1,-6.804180145E-2,-1.020068154E-1
